geo_id,geo_positive
10631,[5627]
10632,"[3971, 5229, 6632, 7443, 8769, 9714, 10990, 12342]"
10633,[]
10634,"[60, 1396, 2185, 2495, 2957, 3086, 4195, 4201, 4264, 4492, 4542, 4728, 4842, 5052, 5071, 5123, 5262, 5294, 5658, 5686, 5880, 6145, 6191, 6708, 6871, 6878, 7149, 7161, 7167, 7380, 7400, 7489, 7527, 7600, 8007, 8068, 8072, 8112, 8245, 8913, 9107, 9146, 9586, 9588, 9616, 9639, 9817, 9902, 10086, 10107, 10144, 10150, 10158, 10422, 10436, 10477, 10647, 10656, 10875, 11096, 11154, 11179, 11345, 11418, 11579, 11582, 11817, 12074, 12160, 12262, 12352, 12737, 12780, 13167, 13210, 13252, 13447, 13455, 13563, 13592, 13736, 13739, 14127, 14137, 14367, 14445, 14455, 14484, 14524, 15062, 15133, 15278, 15620, 15760, 15787, 15919, 16037, 16254, 16299, 16386, 16399, 16602, 16625, 16827, 17012, 17114, 17425, 17776, 17777, 17890, 18033, 18338, 18475, 18609, 19158, 19217, 19403, 19902, 19957, 20091, 20249, 20323, 20686, 20820, 20828, 20904, 20916, 21107, 21347, 21388, 22394, 22847, 23881, 23932, 24080, 24098]"
10635,[]
10636,"[552, 1347, 2110, 2499, 3021, 3038, 3531, 4604, 4637, 4728, 4834, 5306, 5437, 5686, 5717, 5855, 5984, 6191, 6556, 6716, 7121, 7294, 7333, 7489, 7658, 7760, 7867, 8007, 8068, 8072, 8230, 8432, 8737, 8815, 8874, 8894, 9125, 9307, 9559, 9588, 9639, 10032, 10039, 10103, 10150, 10436, 10486, 10548, 10916, 11033, 11096, 11134, 11151, 11162, 11302, 11421, 11425, 11817, 12124, 12171, 12262, 12307, 12310, 12528, 12683, 12737, 12911, 13108, 13563, 13572, 13592, 13609, 13757, 13867, 13966, 13984, 14110, 14229, 14364, 14367, 14396, 14456, 14484, 14671, 14681, 14693, 14721, 14818, 14945, 15062, 15339, 15425, 15553, 15592, 15619, 15670, 15734, 15787, 15790, 16113, 16405, 16956, 17425, 17741, 17775, 17835, 17891, 18229, 18386, 19891, 20010, 20030, 20172, 20319, 20722, 20828, 20893, 20904, 21097, 21388, 21540, 21700, 21860, 21861, 22339, 22834, 22872, 23336, 23463, 23538, 24080]"
10637,"[5856, 7634, 7884, 10286, 10753, 11450]"
10638,[]
10639,[]
10640,"[2044, 8521, 11568, 15155, 20613, 22117, 23569]"
10641,[15987]
10642,[22062]
10643,[]
10644,[]
10645,[]
10646,[]
10647,"[60, 2185, 2644, 3592, 4195, 4542, 4848, 4898, 5071, 5294, 5658, 5835, 5837, 5991, 6145, 6693, 6708, 6747, 6871, 6878, 6948, 7114, 7149, 7389, 7527, 7600, 8052, 8208, 8275, 8401, 9146, 9298, 9817, 9902, 10086, 10158, 10277, 10289, 10422, 10477, 10634, 10656, 11051, 11154, 11167, 11179, 11345, 11551, 11579, 11637, 12029, 12061, 12508, 12776, 13167, 13210, 13249, 13252, 13314, 13455, 13565, 13736, 14137, 14395, 14870, 15133, 15528, 15620, 16037, 16145, 16185, 16254, 16386, 16547, 16602, 16653, 16827, 17012, 17618, 17776, 17890, 18033, 18338, 18609, 18656, 19100, 19217, 19306, 19384, 19957, 20497, 20916, 21107, 21347, 21922, 21987, 22394, 22847, 23932, 23957]"
10648,[]
10649,[]
10650,[22116]
10651,[6444]
10652,"[11928, 14500, 15717]"
10653,[8606]
10654,[]
10655,"[23408, 23658]"
10656,"[60, 2185, 2644, 2957, 3086, 3691, 4195, 4201, 4264, 4492, 4539, 4542, 4659, 4728, 4842, 5052, 5071, 5123, 5262, 5294, 5658, 5686, 5880, 5991, 6145, 6191, 6708, 6747, 6871, 6878, 7114, 7149, 7167, 7400, 7489, 7527, 7600, 8007, 8068, 8112, 8245, 8444, 8913, 9107, 9146, 9298, 9616, 9639, 9817, 9902, 10086, 10150, 10158, 10289, 10422, 10436, 10477, 10634, 10647, 11096, 11154, 11179, 11345, 11579, 11817, 12074, 12262, 12352, 12508, 12737, 12780, 13167, 13210, 13252, 13314, 13447, 13455, 13496, 13563, 13592, 13736, 14127, 14137, 14367, 14395, 14445, 14499, 14524, 15133, 15620, 15760, 15919, 16037, 16145, 16185, 16254, 16299, 16386, 16399, 16602, 16625, 16827, 17012, 17114, 17425, 17776, 17890, 18033, 18338, 18475, 18609, 19217, 19306, 19902, 19957, 20114, 20249, 20686, 20904, 20916, 21107, 21347, 21388, 21922, 22302, 22394, 22847, 23881, 23932, 24080, 24098]"
10657,[]
10658,[]
10659,"[1300, 3462, 5322, 6006, 6089, 6947, 8107, 12449, 13553, 13906, 13914, 14114, 21137, 23165]"
10660,"[18804, 20430]"
10661,"[8681, 9807]"
10662,[]
10663,"[2707, 4152, 4707, 5062, 5520, 6220, 6893, 7844, 8069, 8199, 8241, 8894, 9043, 9400, 9412, 9552, 9799, 10076, 10542, 11348, 11423, 12066, 12124, 12465, 12596, 12713, 12733, 13272, 13744, 14007, 14125, 14240, 14565, 14615, 14624, 14782, 14943, 15365, 15385, 15842, 16647, 16768, 17599, 17740, 17796, 17882, 17903, 18339, 18366, 18416, 19136, 19172, 19268, 19631, 19781, 19819, 19951, 20038, 20970, 22734, 22805, 23126, 23279, 24038]"
10664,[]
10665,[]
10666,[]
10667,[6005]
10668,"[576, 1355, 1460, 2624, 2908, 4630, 4655, 5098, 5833, 6545, 8228, 8384, 8619, 9244, 9271, 10673, 12589, 14379, 23184]"
10669,"[187, 4144, 5050, 5992, 8926, 9695, 14224, 18767]"
10670,[4712]
10671,[4833]
10672,"[2039, 3026, 3065, 3152, 4222, 4725, 5286, 5814, 5939, 6761, 7223, 7418, 8114, 8608, 9580, 9676, 14827, 15096, 16296, 17593, 18630, 19934, 20338, 20652, 21054]"
10673,"[576, 1355, 1460, 2908, 5098, 5833, 6219, 9244, 10025, 10668, 10894, 11633, 14379, 15713]"
10674,[]
10675,[]
10676,[]
10677,[]
10678,"[2239, 3069, 4531, 4612, 5859, 9189, 9793, 12269, 12492, 15777]"
10679,[]
10680,"[3767, 6316]"
10681,"[11517, 12121]"
10682,"[4875, 6251, 6407, 6546, 6908, 7301, 7379, 7709, 7740, 8277, 9106, 9157, 9313, 9833, 9854, 10074, 11118, 12090, 12116, 12351, 13281, 13462, 13675, 14672, 15514, 16819, 16905, 18431, 18766, 19756, 20033, 20417, 20463, 20582, 21023, 21106, 21446, 21703, 23709]"
10683,[]
10684,[]
10685,"[4589, 8666, 12003]"
10686,"[6132, 10821, 11263]"
10687,[]
10688,[]
10689,[]
10690,"[2730, 3228, 3808, 5618, 5762, 7433, 7511, 7796, 9710, 10754, 10910, 10995, 13304, 15400, 17393]"
10691,[]
10692,"[8612, 10156]"
10693,[]
10694,[16078]
10695,[]
10696,"[480, 5163]"
10697,"[458, 893, 5829, 20717]"
10698,"[4923, 12290, 15153]"
10699,[]
10700,"[2097, 7057, 7059, 7594, 9110, 10238, 16377, 21389]"
10701,[]
10702,"[2728, 3264]"
10703,[]
10704,[12564]
10705,"[1560, 9174, 11792]"
10706,[]
10707,"[3789, 6554, 8565, 9487, 21791]"
10708,[]
10709,"[3052, 3170, 3722, 4126, 9360, 17526, 20143, 21714]"
10710,[]
10711,"[1431, 2403, 3035, 5172, 5234, 6368, 7817, 8244, 10276, 12502, 14449, 17189, 17277, 17717, 21964, 22542, 22582, 22618, 22873]"
10712,[]
10713,"[1355, 1460, 2908, 3024, 3147, 4536, 5098, 5290, 5833, 6025, 6051, 6216, 6219, 7020, 7087, 7587, 7656, 7751, 8059, 8619, 8665, 9244, 9597, 10894, 14596, 21767, 22037]"
10714,[16861]
10715,[6749]
10716,"[3800, 6215, 13266, 17669, 22082]"
10717,"[2444, 2707, 3803, 4130, 4637, 4834, 5038, 5306, 5984, 6875, 7128, 7333, 8230, 8874, 8894, 9125, 9263, 9386, 9439, 9552, 9559, 9810, 9835, 10076, 10394, 10486, 10530, 10542, 10548, 11082, 11134, 11151, 11421, 11425, 12124, 12171, 12463, 12596, 12733, 12911, 13572, 13757, 13984, 14007, 14125, 14240, 14339, 14396, 14456, 14624, 14628, 14671, 14681, 14693, 14721, 14945, 15062, 15208, 15592, 15670, 16275, 16768, 17029, 17267, 17835, 17903, 18229, 18339, 18366, 18416, 19213, 19268, 19414, 19592, 19996, 20030, 20172, 21025, 21537, 21540, 21860, 21861, 22145, 22188, 22240, 22339, 23242, 23463, 23538]"
10718,"[41, 3692, 4446, 5720, 8329, 9461, 18800]"
10719,"[1396, 2110, 2495, 3795, 3930, 4604, 5038, 5069, 5984, 6199, 6955, 7128, 7161, 7380, 7580, 8042, 8072, 8874, 9263, 9386, 9439, 9559, 9572, 9586, 9662, 9835, 9853, 10039, 10107, 10144, 10475, 10480, 10875, 10906, 11418, 11582, 11615, 12026, 12106, 12160, 12463, 12558, 12882, 12911, 13739, 13757, 14455, 14721, 15192, 15208, 15278, 15527, 15787, 16019, 16841, 17029, 17777, 18120, 18229, 19158, 19310, 19403, 20091, 20172, 20323, 20522, 20820, 21177, 21537, 22574]"
10720,[18608]
10721,[]
10722,[6263]
10723,[]
10724,"[4438, 6422, 7277, 16461, 19336, 19545, 20341, 20854, 22059, 22287, 22299, 22442, 22768]"
10725,[]
10726,[]
10727,[]
10728,[13345]
10729,[]
10730,[]
10731,[]
10732,"[5212, 6003, 6193]"
10733,[]
10734,[]
10735,"[2101, 5961, 6181, 6409, 8745, 9320, 11660, 12602, 17538, 22019]"
10736,"[6279, 9232, 15792, 18856]"
10737,"[639, 709, 957, 959, 1100, 1128, 1200, 1449, 2173, 2236, 2266, 2496, 2939, 3001, 3121, 3363, 3463, 3509, 4027, 5671, 7411, 12950, 13915, 17790, 20273, 21461, 22487, 22694, 22889, 23820]"
10738,"[787, 3814, 17955, 18348]"
10739,"[9748, 10396]"
10740,[]
10741,[]
10742,[19372]
10743,[]
10744,"[4731, 6681, 10245, 10311, 13948]"
10745,"[9944, 10593, 15597, 17816]"
10746,"[1204, 3024, 4159, 4355, 5135, 5458, 6224, 6928, 7340, 8386, 9140, 9597, 9808, 9892, 10368, 13338, 14023]"
10747,"[1132, 4328, 4650, 5105, 12145, 23502]"
10748,"[2207, 9722]"
10749,"[123, 1070, 1941, 9092, 23617]"
10750,[]
10751,[]
10752,"[8216, 9114, 9914, 10105, 10819, 11208, 13122]"
10753,"[5856, 7483, 7634, 7884, 10286, 10637]"
10754,"[3228, 3649, 3656, 4550, 5323, 5762, 6326, 7511, 8761, 9710, 10690, 10910, 10995, 11139, 15400, 16954, 17393, 19225, 21136]"
10755,[]
10756,"[2331, 3187, 3571, 4306, 5100, 5669, 5873, 6073, 6866, 7429, 7433, 7796, 8637, 8761, 9037, 9221, 9710, 15962, 16428, 18575, 19932, 20461]"
10757,[]
10758,[]
10759,"[36, 603, 2608, 5087, 5260, 8262, 8705, 15463, 16219, 18602, 18858, 19192, 20616, 21448, 23400, 24027]"
10760,"[3840, 5944, 7592, 11407, 16740]"
10761,[]
10762,[]
10763,"[5573, 13436]"
10764,[]
10765,[]
10766,[]
10767,[]
10768,"[1738, 10587, 11992, 13033, 18239, 21001, 21322]"
10769,[]
10770,[]
10771,[]
10772,"[3802, 4490, 10198, 11119, 17174]"
10773,"[3155, 5381, 9780, 10167, 10880, 13357, 13647, 14154, 14423]"
10774,[7269]
10775,"[4494, 9247, 9852]"
10776,[]
10777,[]
10778,[9377]
10779,[18618]
10780,[]
10781,[]
10782,[]
10783,"[1447, 12857]"
10784,[]
10785,"[22017, 22571, 23948]"
10786,[]
10787,"[15579, 23078]"
10788,"[21694, 24032]"
10789,[]
10790,[]
10791,[]
10792,[]
10793,[12373]
10794,"[1595, 13900, 14300, 15198, 18076, 21880]"
10795,[]
10796,[]
10797,[]
10798,[]
10799,[11005]
10800,[]
10801,[]
10802,"[12884, 13740]"
10803,[]
10804,[]
10805,[]
10806,[10089]
10807,[]
10808,[]
10809,[]
10810,[]
10811,[14252]
10812,[]
10813,[6309]
10814,"[3217, 3553, 6919, 22196]"
10815,[]
10816,[]
10817,[]
10818,[]
10819,"[5580, 8843, 9114, 10328, 10752, 11208, 12134, 17510]"
10820,[]
10821,"[6132, 10686, 11263]"
10822,[]
10823,"[2745, 12649]"
10824,"[1841, 2764, 3386, 3502, 3686, 3885, 4163, 4844, 5639, 6021, 6167, 6555, 6567, 6703, 6874, 7007, 7184, 7248, 7752, 7856, 7885, 8882, 9297, 9592, 9811, 9878, 11087, 11640, 11883, 12259, 12274, 12561, 13291, 13454, 14290, 14614, 14699, 15319, 16176, 16271, 16844, 16942, 16965, 17544, 18567, 18868, 19047, 19222, 19829, 20381, 20520, 22364, 23218, 23263, 23476]"
10825,"[5179, 8895, 16820]"
10826,[]
10827,[]
10828,[]
10829,"[10936, 12669]"
10830,"[12590, 13235]"
10831,"[7174, 7324, 7543]"
10832,"[13861, 16463]"
10833,[]
10834,[7679]
10835,[]
10836,[]
10837,"[4335, 9370, 12607, 13450, 14246, 19752, 23659]"
10838,"[7846, 15839, 18415, 23988]"
10839,[]
10840,"[16915, 22391, 22659]"
10841,"[1349, 1442, 3374, 5489, 5641, 5736, 5832, 6040, 6185, 6568, 6998, 8274, 9302, 9627, 9900, 9907, 10917, 11046, 11571, 11659, 11688, 12042, 13268, 13723, 15469, 15902, 15908, 16481, 16889, 17180, 17810, 17958, 19817, 19844, 21931, 24066]"
10842,"[5783, 6707, 16713]"
10843,"[239, 4254, 5024, 5825, 6059, 8751, 9006, 17371, 17953, 19441, 19589, 20775, 23853]"
10844,"[2443, 14566]"
10845,"[3910, 4957, 5586, 11125, 11243, 14421, 20166, 20245, 20950, 22656]"
10846,"[6741, 16941]"
10847,"[14106, 17110, 22324]"
10848,[553]
10849,"[4880, 4914, 5547, 9305, 10947, 12587, 12899, 13951, 14531, 14568, 15001, 16735, 17151, 19137, 20799, 23641]"
10850,[]
10851,[9995]
10852,[]
10853,[]
10854,"[4953, 13471, 16210]"
10855,"[61, 137, 162, 170, 181, 295, 422, 445, 571, 671, 676, 739, 745, 785, 1854, 2478, 2744, 3020, 3230, 3590, 3777, 5691, 6371, 6815, 7891, 9198, 11041, 11830, 13405, 14344, 18773, 21013, 21352, 21539, 22651, 23383, 23586]"
10856,"[1855, 3894]"
10857,"[10056, 13463, 13581]"
10858,[]
10859,"[2240, 2308, 2703, 4421, 5356, 7116, 7531, 23507]"
10860,"[1442, 4298, 5832, 6907, 6998, 8207, 8459, 8505, 8822, 8922, 9583, 9627, 9900, 10326, 10624, 10630, 11156, 11161, 12063, 12096, 12319, 12688, 12800, 13494, 13723, 13946, 13965, 14214, 15124, 15152, 15939, 16481, 16775, 17180, 17714, 17731, 17798, 17877, 18020, 18198, 19787, 19844, 20853, 21931, 22306, 22497, 23047, 23180, 24087]"
10861,[14837]
10862,[]
10863,"[6205, 6896, 7716, 9295, 9387, 11910, 12369, 15635, 15755, 16108, 18032, 20466, 21273, 21923, 24099]"
10864,"[11091, 13377]"
10865,"[2185, 2957, 3038, 3086, 3691, 4201, 4264, 4492, 4539, 4542, 4659, 4842, 5052, 5071, 5123, 5262, 5357, 5658, 5686, 5717, 5747, 5835, 5880, 5907, 6499, 6500, 6747, 7114, 7167, 7527, 7600, 7663, 8245, 8253, 8444, 9146, 9298, 9556, 9616, 10477, 10916, 11096, 12023, 12074, 12376, 12469, 12508, 12593, 13167, 13252, 13314, 13447, 13496, 14137, 14202, 14208, 14395, 14445, 14499, 14532, 14723, 14947, 15620, 15919, 16113, 16299, 16382, 16386, 16399, 16547, 16602, 16625, 16781, 17743, 18475, 18609, 19957, 20114, 20249, 20332, 20686, 20916, 21107, 21460, 22302, 22372, 22394, 23881, 23932, 24098]"
10866,"[8960, 12833, 19570]"
10867,"[3602, 14205, 15665, 20370, 23124]"
10868,"[12302, 14324]"
10869,[]
10870,[]
10871,[]
10872,[]
10873,[]
10874,[]
10875,"[1396, 2110, 2495, 3795, 3930, 4195, 4604, 4888, 5984, 6145, 6199, 6708, 6878, 6955, 7161, 7380, 7400, 7580, 8052, 8072, 8112, 8275, 8401, 8874, 8913, 9107, 9559, 9572, 9586, 9639, 9662, 9817, 9853, 9902, 10039, 10107, 10144, 10422, 10475, 10480, 10634, 10719, 10906, 11068, 11154, 11179, 11418, 11551, 11582, 11615, 11843, 12026, 12106, 12160, 12352, 12558, 12737, 12780, 12882, 13455, 13565, 13736, 13739, 13757, 14127, 14455, 14524, 15133, 15192, 15278, 15527, 15620, 15760, 16019, 16037, 16841, 17012, 17114, 17425, 17776, 17777, 17981, 18120, 18338, 18540, 18727, 18747, 19100, 19158, 19217, 19310, 19384, 19403, 19902, 20091, 20323, 20522, 20820, 21177, 22574, 23957]"
10876,[]
10877,[]
10878,"[139, 472, 626, 687, 897, 1033, 1039, 1110, 1597, 1768, 2336, 4238, 4395, 5211, 5804, 6102, 6784, 7991, 8178, 8337, 8768, 8810, 9723, 11256, 14505, 15028, 17238, 18028, 18274, 22393, 22397, 23922]"
10879,[]
10880,"[3155, 5381, 5985, 9780, 10167, 10773, 11122, 13357, 13647, 14423, 18641]"
10881,[]
10882,[]
10883,[]
10884,[16453]
10885,"[1094, 18963]"
10886,[13112]
10887,"[2735, 18468]"
10888,"[3442, 6218]"
10889,[]
10890,[]
10891,[]
10892,"[5094, 13101, 14301, 18744, 18947, 22653, 23151]"
10893,"[11922, 17152, 19882]"
10894,"[576, 1355, 1460, 2197, 2908, 3024, 3147, 4837, 5098, 5290, 5833, 6025, 6216, 7087, 7751, 8059, 8619, 8665, 9244, 10673, 10713, 17736, 21767, 22037]"
10895,"[1149, 1701, 4553, 5447, 6418, 7696, 9440, 14119, 16060]"
10896,"[2743, 2806, 3369, 5650, 5847, 7484, 8249, 11466, 12533, 14284, 16278, 17783, 18367, 21112, 22332, 22832, 23572, 23579, 23738, 24058]"
10897,[]
10898,[]
10899,[10080]
10900,"[1282, 1808, 2258, 3967, 5478, 10161, 13569, 16128, 20280, 20679, 20956, 22749, 23405, 24079]"
10901,[]
10902,[1658]
10903,"[4360, 6741, 8366, 9001, 15240, 16921]"
10904,"[3212, 3764, 4372, 5688, 6734, 7674, 8418, 8728, 9526, 13019, 17358, 17678, 17679, 18662, 20409]"
10905,[]
10906,"[1396, 2110, 2495, 3795, 3930, 4604, 4888, 5069, 5984, 6199, 6955, 7161, 7380, 7580, 8042, 8072, 8874, 9559, 9572, 9662, 9853, 10039, 10107, 10144, 10475, 10480, 10719, 10875, 11582, 11615, 12026, 12106, 12160, 12463, 12558, 12882, 13757, 14628, 14721, 15192, 15278, 15527, 16019, 16841, 17777, 18120, 18540, 18727, 19158, 19213, 19310, 19403, 20091, 20323, 20522, 20820, 21177, 22574]"
10907,[23698]
10908,"[2773, 4509, 5127, 6939, 7063, 12381, 12612]"
10909,[]
10910,"[2730, 3228, 3649, 3808, 5618, 5762, 5873, 6073, 7433, 7511, 7796, 8761, 9037, 9221, 9710, 10690, 10754, 10995, 11139, 13304, 15400, 17393]"
10911,"[13883, 20237, 21008, 21295, 21658]"
10912,[]
10913,"[31, 2693, 4035, 8662]"
10914,"[3770, 4665, 8281, 21727]"
10915,[]
10916,"[552, 1347, 2185, 2499, 2957, 3021, 3038, 3086, 3531, 4201, 4264, 4492, 4542, 4659, 4728, 4842, 5052, 5071, 5123, 5262, 5437, 5658, 5686, 5717, 5855, 5880, 5907, 6191, 6500, 6556, 6716, 6747, 7121, 7161, 7167, 7294, 7489, 7527, 7600, 7658, 7663, 8007, 8068, 8245, 8253, 8432, 8737, 8815, 9146, 9307, 9556, 9588, 9616, 9639, 10032, 10103, 10150, 10436, 10477, 10636, 10865, 11033, 11096, 11162, 11302, 11817, 12074, 12262, 12307, 12310, 12376, 12469, 12508, 12528, 12683, 12737, 13108, 13252, 13447, 13496, 13563, 13592, 13609, 13867, 13966, 14110, 14137, 14229, 14367, 14395, 14445, 14499, 14532, 14723, 14818, 14947, 15339, 15553, 15619, 15620, 15734, 15787, 15919, 16113, 16299, 16386, 16399, 16602, 16625, 16781, 16956, 17425, 17741, 17743, 17775, 17776, 17891, 18386, 18475, 18609, 19891, 19957, 20249, 20319, 20686, 20722, 20893, 20904, 20916, 21097, 21388, 21700, 22394, 22834, 22872, 23336, 23881, 23932, 24080, 24098]"
10917,"[1442, 3374, 4298, 5489, 5641, 5832, 6040, 6185, 6568, 6907, 6998, 8207, 8389, 8459, 8505, 8922, 9302, 9389, 9627, 9900, 9907, 10624, 10630, 10841, 11046, 11069, 11161, 11659, 11688, 11805, 12042, 12096, 12319, 12688, 12800, 13494, 13723, 13853, 13946, 13965, 14089, 14214, 15469, 15616, 15902, 15908, 15939, 16396, 16481, 16889, 17180, 17731, 17798, 17810, 17958, 18020, 18198, 19787, 19817, 19844, 20853, 21931, 22306, 23047, 23180, 23898, 24066, 24087]"
10918,"[6319, 10236, 12426, 15709, 17171]"
10919,"[324, 1027, 1150, 1928, 2340, 3199, 5249, 7509, 11017, 11986, 12752, 16148, 16734, 17379, 18797, 19565, 20408]"
10920,[]
10921,[]
10922,[]
10923,"[105, 1843, 1846, 1906, 2470, 2609, 2750, 2926, 3267, 3733, 3791, 3824, 4038, 4110, 4124, 4207, 4366, 4499, 4512, 4680, 4835, 4994, 5178, 5237, 5567, 5655, 5755, 5757, 5865, 6259, 6295, 6329, 6691, 6720, 6839, 7437, 7438, 7474, 7507, 7559, 7986, 8259, 8347, 8526, 9350, 10391, 12237, 13214, 14179, 16032, 17547, 17603, 17845, 19072, 22494, 22878]"
10924,"[5820, 7606, 10403, 11128, 12130, 13006, 13305, 15935, 19728, 21844]"
10925,[]
10926,"[8799, 14190]"
10927,[]
10928,[]
10929,"[4743, 5021, 5118, 5264, 7876, 8379, 9040, 9937, 13290, 21153]"
10930,"[366, 486, 493, 501, 846, 1163, 1946, 2845, 6363, 9906, 11019, 17099, 17278, 19840, 21925, 23036, 23048, 23582]"
10931,"[3794, 5693, 12859, 13491, 16370, 17862, 18067, 21457]"
10932,"[3825, 4867, 6764, 7013, 7992, 10598, 11086, 15312, 23942]"
10933,[10072]
10934,"[11600, 13968, 18848, 21891]"
10935,"[2733, 5477, 10364]"
10936,"[10829, 12669]"
10937,[]
10938,[]
10939,[7788]
10940,"[426, 1879, 4085, 6152, 11411, 13635, 14966, 22980, 23098, 23239]"
10941,"[1272, 4778, 4938, 15358, 18066, 19073, 20789, 21371]"
10942,"[3923, 16985]"
10943,[8455]
10944,[]
10945,[]
10946,[]
10947,"[4880, 4914, 5547, 7651, 9305, 10849, 12587, 12899, 13951, 14138, 14531, 14568, 16735, 16857, 17151, 19137, 20799, 20858, 23641]"
10948,[]
10949,"[316, 487, 3063, 3625, 3837, 4180, 6057, 6606, 8711, 9345, 10261, 10376, 11638, 17677, 20067, 22094]"
10950,[]
10951,[12177]
10952,"[6426, 7430, 9025, 19622, 20384]"
10953,"[7351, 12428, 14948, 17069, 17092, 17146, 17315, 17479, 17546]"
10954,"[8236, 11091]"
10955,[]
10956,"[8011, 8334, 15451, 17841]"
10957,"[212, 556, 1559, 1735, 2069, 2840, 3099, 3282, 3565, 4258, 4394, 4412, 5697, 5728, 5759, 5862, 5998, 6100, 6163, 6946, 8193, 8547, 9090, 9920, 10185, 10202, 10355, 10541, 11978, 12281, 14356, 14618, 15668, 15764, 21095, 22239, 23531, 23862, 23947, 24057]"
10958,[]
10959,"[2018, 12471, 15786, 15897, 21088, 21331, 22685, 23864]"
10960,"[3050, 5149, 8714, 8829]"
10961,"[7235, 9606, 23812]"
10962,[]
10963,"[1341, 1376, 1624, 2800, 3420, 3439, 3939, 4478, 4709, 5983, 6688, 11962, 20661, 21659, 21982]"
10964,[]
10965,[]
10966,[]
10967,"[1646, 2244, 2255, 2261, 10284, 16144, 22431, 23613, 23704]"
10968,"[503, 657, 663, 667, 698, 1074, 1346, 1770, 1949, 2259, 4241, 10384, 11567, 12826, 16042, 18806, 20797, 22064, 22557, 22740, 22985, 23141, 23217, 23989]"
10969,[]
10970,[]
10971,[]
10972,"[4351, 17368]"
10973,[]
10974,[]
10975,[]
10976,[]
10977,"[7686, 18989]"
10978,[]
10979,[]
10980,[]
10981,[]
10982,[]
10983,"[1752, 1909, 3403, 5236, 7336, 8628, 9825, 9885, 10053, 11639, 13604, 16427, 21234]"
10984,"[5577, 7268, 8756, 10562]"
10985,"[2864, 7021, 7807, 10460, 12176, 14753]"
10986,[4891]
10987,"[13997, 18454]"
10988,[]
10989,"[13145, 20447]"
10990,"[3971, 5229, 5332, 6632, 7443, 8769, 9714, 10632, 12342]"
10991,[]
10992,[]
10993,[20252]
10994,[2295]
10995,"[3228, 3656, 4550, 5323, 5762, 6326, 7511, 10690, 10754, 10910, 11139, 11737, 15400, 16954, 17393, 19225]"
10996,[9688]
10997,[]
10998,[]
10999,"[5568, 7047, 7892, 12894, 16416]"
11000,"[732, 2119, 2256, 2720, 12795, 18718]"
11001,"[9511, 11539, 12917, 14199, 14603, 14983, 18535, 18556, 21940]"
11002,[]
11003,"[5589, 8887, 16098, 16560, 20901, 22329, 22533]"
11004,[]
11005,[10799]
11006,[]
11007,"[14988, 15196, 17396]"
11008,[]
11009,"[7229, 15244, 15482]"
11010,[]
11011,"[659, 2605, 4209, 4234, 4711, 5124, 5205, 5315, 6239, 6503, 6675, 6765, 6814, 6860, 7508, 8100, 8168, 8548, 8747, 9163, 12822, 16579, 18300, 18979, 19822, 22741]"
11012,[]
11013,[11441]
11014,"[4937, 6426, 7644, 9025, 11484, 19622, 20384]"
11015,"[12012, 18056]"
11016,"[1310, 2052, 3682, 16209, 21423]"
11017,"[225, 1027, 1565, 1928, 2784, 2785, 3199, 5031, 5249, 7509, 10919, 11986, 12752, 16148, 16734, 17379, 18797, 19565, 20408, 22811]"
11018,[9082]
11019,"[486, 846, 1946, 2845, 10930, 11103, 17099, 17278, 23036, 23048, 23582]"
11020,[15054]
11021,"[13671, 14771]"
11022,[]
11023,[]
11024,[]
11025,[]
11026,"[8368, 10446]"
11027,[]
11028,"[4107, 9316, 12019, 15590]"
11029,[]
11030,"[1760, 3049, 3143, 4308, 4783, 5352, 5543, 5603, 6061, 6062, 6144, 6198, 6214, 6303, 6344, 7290, 7292, 7499, 7535, 7579, 7931, 8221, 8892, 8923, 9327, 9587, 9809, 9834, 9868, 11112, 13070, 14490, 15551, 18133, 18220, 18341, 18619, 18834, 19142, 20733, 22839]"
11031,[21649]
11032,[]
11033,"[552, 1347, 2499, 3021, 3038, 3531, 4201, 4492, 4637, 4728, 4834, 5306, 5437, 5686, 5717, 5855, 5880, 5907, 6191, 6556, 6716, 6746, 6893, 7121, 7294, 7333, 7489, 7658, 7760, 7867, 8007, 8068, 8230, 8432, 8737, 8815, 9125, 9307, 9588, 10032, 10103, 10150, 10436, 10486, 10548, 10636, 10916, 11072, 11096, 11134, 11151, 11162, 11302, 11421, 11425, 11670, 11817, 12066, 12171, 12262, 12279, 12307, 12310, 12469, 12496, 12528, 12683, 12911, 13066, 13108, 13194, 13563, 13572, 13592, 13609, 13867, 13966, 13984, 14110, 14229, 14364, 14367, 14396, 14456, 14484, 14671, 14681, 14693, 14818, 14945, 15062, 15339, 15425, 15553, 15592, 15619, 15670, 15734, 15787, 15790, 16113, 16299, 16405, 16956, 17716, 17741, 17743, 17775, 17835, 17891, 18222, 18229, 18386, 18518, 18529, 19120, 19891, 20010, 20172, 20319, 20722, 20828, 20893, 20904, 21097, 21388, 21540, 21700, 21715, 21860, 21861, 22023, 22339, 22834, 22872, 23336, 23463, 23538, 24080]"
11034,[]
11035,[]
11036,[]
11037,[]
