geo_id,seq_positive
11285,"[2561, 14081, 5379, 17156, 6022, 3084, 11661, 6800, 20374, 16663, 8730, 7330, 6180, 8487, 681, 5033, 22697, 14383, 21554, 20022, 19638, 15032, 12216, 8252, 14150, 23241, 2252, 15820, 14291, 14420, 9814, 3418, 18910, 1375, 6494, 15329, 9059, 10852, 18149, 15460, 9969, 4337, 14836, 3068, 6782]"
7204,"[19459, 18149, 18280, 20525, 15022, 19255, 3350, 20599, 19263]"
19256,"[13443, 19459, 15624, 1416, 13332, 3350, 18071, 19367, 14892, 20525, 15022, 18991, 19501, 9521, 17975, 21439, 20930, 11974, 11975, 16200, 15815, 8918, 18149, 10085, 19431, 18280, 19183, 15601, 8692, 10741, 20599, 11900, 10877]"
18991,"[15329, 13443, 10085, 5830, 10921, 20523, 1580, 11469, 12749, 8918, 21271, 19256, 17689, 6909, 7743]"
20523,"[10134, 22043, 10531, 934, 17190, 1580, 20909, 6190, 18991, 13876, 6197, 11317, 17979, 16577, 16200, 8270, 18894, 16247, 18001, 5719, 15833, 14432, 15329, 11361, 20580, 17774, 18414, 20210, 20599, 10236, 14079]"
17774,"[15329, 2685, 16200, 20523, 17076, 18398, 14299, 15292, 13149, 12446]"
16200,"[18080, 20930, 13443, 18149, 8615, 18280, 20523, 17774, 15022, 3350, 19256, 13149]"
13149,"[15329, 20930, 13443, 12006, 8615, 16200, 19144, 2534, 17774, 20592, 466, 19609, 16479]"
20930,"[18080, 15329, 10915, 13443, 18149, 4742, 8615, 11684, 16200, 14904, 10951, 19459, 11661, 20525, 6164, 19256, 13149, 10430]"
5134,"[12546, 7170, 8965, 7434, 3084, 781, 13084, 11295, 10915, 6823, 22066, 13875, 17078, 14775, 13238, 4025, 8761, 12982, 3644, 20160, 21184, 19266, 1350, 14662, 13259, 4304, 19416, 2521, 1114, 19419, 6627, 5230, 2417, 18808, 3322]"
11661,"[7424, 2561, 15874, 3712, 13831, 12555, 3084, 16525, 21261, 2319, 6800, 8719, 11285, 20374, 11544, 7449, 4122, 7197, 18080, 21920, 7330, 801, 6180, 2990, 10032, 13104, 15032, 12216, 7611, 8252, 19901, 14656, 1728, 20930, 12226, 8260, 10951, 9159, 17744, 13650, 15699, 12373, 22229, 6103, 11864, 18782, 1375, 15329, 8546, 9059, 11492, 18149, 10852, 19815, 7271, 12136, 16492, 22897, 9715, 14836, 12154, 11517, 1663]"
5379,"[14208, 2561, 12039, 7562, 3084, 11285, 11798, 7200, 1185, 5153, 23332, 3623, 7851, 10929, 20149, 12728, 15032, 13635, 2372, 5834, 1611, 5325, 3918, 1870, 6222, 23252, 3671, 2520, 16473, 6496, 15329, 2401, 2275, 18539, 21874, 23027, 7930, 2559]"
15032,"[2561, 5379, 12039, 13831, 12555, 3084, 11661, 5517, 10382, 6800, 2834, 11285, 3480, 4122, 4509, 801, 7330, 6180, 1663, 20022, 12216, 7611, 6971, 13501, 12226, 20684, 12373, 2525, 5601, 15329, 16994, 10852, 18149, 1001, 23146, 12915, 14836, 6911]"
12039,"[5379, 3084, 23053, 14481, 20114, 12568, 795, 18204, 541, 13343, 7200, 6695, 14507, 20785, 2097, 9012, 2871, 15032, 4024, 2233, 3644, 1728, 5571, 11331, 6854, 1611, 19283, 21208, 2521, 1626, 6491, 16096, 5601, 15329, 14818, 6370, 10096, 9716, 21239, 19580, 2429]"
6054,"[2432, 1153, 20610, 2307, 8707, 22656, 7944, 6539, 3596, 6414, 2449, 1558, 19736, 13982, 9247, 289, 4771, 5028, 678, 2342, 2600, 18088, 554, 5802, 12844, 18683, 5040, 15793, 2865, 1331, 16563, 947, 948, 8887, 2872, 1337, 9009, 1084, 3517, 5950, 3775, 7230, 9023, 10175, 320, 6608, 5329, 9425, 9809, 18518, 1881, 22747, 11355, 3453, 21598, 991, 1375, 1763, 7140, 19428, 2019, 619, 1393, 21618, 2675, 13172, 17525, 21493, 11129, 1531, 21884, 2429]"
21884,"[1763, 4419, 6054, 4398, 1359, 2292, 121, 3739]"
3739,"[1153, 14467, 1548, 780, 19096, 280, 19234, 6055, 4398, 19376, 5053, 10430, 19396, 13516, 13518, 5846, 1763, 18149, 14710, 21884]"
4742,"[20930, 13443, 16994, 18149, 2597, 18439, 18280, 2343, 1610, 18893, 19918, 7091, 121, 6842, 1531]"
20525,"[20930, 19459, 7204, 20075, 15022, 3350, 19256]"
7851,"[2561, 5379, 581, 3084, 5100, 3214, 2319, 945, 16728]"
14656,"[15329, 11330, 8355, 11684, 11661, 22993, 16753, 13044, 14904, 21467, 18077]"
13501,"[15329, 2561, 5926, 1223, 10185, 8010, 12555, 3084, 3022, 7732, 15032, 7356, 1886]"
20022,"[3588, 14345, 2834, 11285, 10135, 17819, 5019, 3998, 801, 7330, 6180, 6052, 5414, 10790, 16680, 10166, 15032, 17088, 6594, 11971, 15683, 12872, 12371, 7385, 2906, 2526, 11487, 7263, 15329, 15460, 7539, 18174, 1663]"
21554,"[18104, 3059, 6180, 11285]"
10951,"[15329, 20930, 10211, 18149, 11661, 11549, 14480, 22897, 15699, 20374, 19610, 5021]"
16663,"[14083, 18149, 19333, 10921, 6604, 1663, 11571, 11285, 18613, 7769, 1375]"
18613,"[2561, 11785, 1548, 4623, 533, 4631, 5658, 1532, 15901, 13344, 6180, 12326, 5159, 20008, 18474, 7723, 1580, 6203, 1084, 2622, 21055, 14935, 7769, 6233, 606, 9824, 4709, 18034, 1140, 7286, 1663, 640, 1153, 5253, 3205, 7310, 6800, 1180, 11423, 22192, 1717, 8897, 5830, 20685, 2766, 18127, 5329, 15058, 14035, 8917, 23267, 18149, 10490, 22268, 7424, 259, 6916, 7944, 5388, 6924, 3854, 2319, 7951, 16663, 12056, 1815, 795, 21280, 13097, 5426, 3890, 5428, 6964, 17721, 7486, 9023, 14662, 1350, 1866, 1869, 13645, 4430, 14676, 1375, 15207, 4975, 9602, 1419, 15245, 2449, 2967, 4011, 19374, 3504, 6578, 947, 2483, 20921, 13755, 22476, 6604, 5072, 21969, 5585, 11730, 1492, 1498, 14302, 7140, 1004, 12272, 8188]"
18034,"[2307, 12302, 7822, 4241, 2324, 4122, 7842, 9127, 20266, 13996, 21037, 19630, 7603, 18613, 3656, 19401, 1375, 7140, 15460, 19428, 19182, 5998, 18174]"
6911,"[15329, 3084, 5230, 1774, 4024, 15032]"
12555,"[2561, 3084, 11661, 8223, 692, 6071, 15032, 16953, 7868, 13501, 20034, 22468, 1611, 10065, 6755, 9060, 18149, 5100, 5230, 13695]"
10981,"[3402, 14372, 18149, 5106]"
14023,"[2432, 15329, 14469, 2890, 4492, 2865, 8439, 857, 1567]"
6224,"[15329, 19842, 14692, 111, 7729, 13465, 7262]"
7262,"[7712, 15329, 1153, 16902, 1352, 8778, 1708, 6224, 7603, 3287, 7256, 1498, 795, 668, 1375]"
7256,"[15329, 8129, 1809, 2771, 951, 20763, 668, 7262]"
12617,"[2561, 4099, 6663, 21512, 23049, 22030, 10263, 1567, 21025, 6694, 8745, 1580, 15406, 4656, 2097, 2610, 4147, 3125, 8246, 1084, 2625, 5703, 8776, 12874, 20045, 11857, 9809, 15956, 2644, 16473, 1114, 9817, 8799, 15460, 4711, 616, 5742, 5231, 4207, 15983, 629, 4728, 6267, 1153, 15492, 1158, 17548, 9360, 10900, 668, 23199, 16034, 19622, 5804, 4782, 8879, 177, 10930, 9911, 7863, 8375, 12477, 1728, 6851, 10949, 4295, 3280, 7165, 5329, 11988, 3287, 4313, 4319, 13536, 14048, 6373, 3302, 4326, 1769, 21740, 6897, 3322, 19707, 7424, 770, 8457, 3850, 4363, 7948, 3854, 19727, 2319, 13585, 795, 801, 13606, 18733, 21294, 9012, 1337, 19269, 1350, 10569, 14153, 7499, 1356, 1869, 22353, 13652, 20821, 5462, 1368, 18264, 16217, 3933, 4960, 353, 2402, 9067, 3959, 10107, 1403, 2429, 2939, 17791, 2432, 17280, 9603, 20872, 21897, 4494, 17810, 7059, 3988, 1431, 3485, 20894, 8097, 4514, 6564, 1956, 10150, 425, 430, 5554, 7603, 947, 951, 10169, 19385, 957, 12737, 7112, 6092, 5068, 18894, 9165, 9169, 5586, 8661, 11735, 1498, 7134, 12771, 7140, 19450, 19965]"
2983,"[7424, 11164, 18149, 3485]"
19,"[12216, 9969, 517]"
21863,"[1920, 19840, 19200, 4227, 20873, 22921, 1930, 15758, 2703, 11924, 21653, 12316, 17310, 12195, 2352, 689, 2480, 16049, 3256, 2429, 8901, 3449, 22986, 17872, 14675, 21994, 7275, 21619, 17525, 5241, 19834, 507, 21117, 19071]"
22637,[11854]
16280,"[4480, 7, 905, 16267, 9867, 15757, 1552, 1810, 4116, 22676, 2088, 5163, 18860, 1580, 1070, 3375, 13743, 4274, 23092, 1978, 5691, 6597, 20170, 1998, 1750, 2391, 16602, 16476, 1762, 8162, 6114, 4074, 619, 20973, 14831, 17652, 12025, 5246]"
4042,"[7683, 6148, 7, 21005, 3091, 5654, 18968, 5657, 7193, 1583, 5680, 4145, 1081, 23623, 13386, 20567, 6750, 13407, 22625, 8294, 8320, 4231, 647, 21130, 9866, 7317, 11926, 10906, 10913, 3235, 18085, 8359, 9897, 19638, 9926, 11976, 20682, 3792, 1234, 2778, 20190, 16615, 12016, 9983, 14081, 2307, 7432, 4367, 283, 801, 7458, 8482, 6441, 15662, 3887, 22833, 5939, 17716, 18757, 9542, 1863, 15174, 1350, 14662, 1352, 9034, 2398, 2912, 21361, 9587, 14204, 21379, 1923, 1419, 5517, 4494, 9620, 3477, 22932, 13721, 8093, 14772, 951, 6602, 15820, 3538, 2011, 7140, 21486, 2543, 2548, 15349, 3577, 23038]"
9620,"[12016, 21138, 4042, 10719]"
9926,"[10913, 7432, 9897, 4042, 20722, 5660, 9597, 6399]"
10573,"[4804, 11463, 21448, 14257, 16508, 10110]"
11634,"[7872, 23331, 17571, 14885, 12965, 14919, 21449, 11561, 3473, 23346, 11635, 19252, 9557, 19860, 5432, 11966]"
11966,"[3473, 11634, 11635, 23346, 19860]"
7582,"[3908, 21831, 18568, 2282, 17514, 18316, 12013, 14702, 8814, 9038, 7664, 16211, 4534, 1335, 14267]"
18568,"[22018, 12163, 12164, 14215, 18696, 20234, 6157, 3473, 10642, 7058, 12689, 4373, 3478, 4122, 12442, 11036, 6045, 7582, 16542, 13345, 801, 3107, 15269, 14374, 6823, 5676, 15925, 2872, 6457, 15545, 8256, 11329, 14919, 17607, 9930, 9935, 22357, 17367, 13527, 17116, 14815, 10719, 8417, 6246, 11496, 13165, 7790, 9839, 18928, 14702, 9716, 12540, 18941, 16127]"
8935,"[2432, 11137, 3333, 647, 22663, 4494, 4112, 7313, 5393, 7185, 12948, 21016, 8865, 18852, 4261, 428, 1580, 6578, 1458, 2997, 10678, 14775, 439, 2233, 18360, 9790, 1598, 10175, 17218, 19395, 9156, 1480, 1865, 8524, 15183, 1360, 1234, 5586, 1364, 7636, 13652, 2391, 3543, 17753, 21210, 1114, 9051, 11101, 2906, 22111, 16990, 11999, 1378, 6755, 2398, 4326, 4587, 11243, 4589, 1007, 3695, 244, 6782, 1151]"
6060,"[2433, 257, 6406, 15878, 1547, 4494, 17810, 3481, 13721, 923, 2208, 11045, 23335, 1322, 8491, 20778, 1580, 310, 5815, 17462, 1350, 200, 2251, 2252, 18003, 13652, 7637, 13653, 19032, 1498, 3037, 12125, 1632, 14177, 226, 1635, 4964, 15458, 20201, 21112, 236, 367, 17265, 1906, 10737, 1656, 1785]"
2433,"[5508, 15878, 8200, 9228, 15374, 7445, 4118, 17305, 5755, 33, 5155, 4389, 167, 6060, 11310, 2736, 6723, 2761, 13652, 16981, 7771, 3165, 20701, 1886, 6374, 15729, 1906, 2931, 15860, 632, 1019]"
10913,"[21926, 9926, 9897, 4042, 4813, 5660]"
9897,"[10913, 21668, 4261, 9926, 4042, 5517, 878, 3538, 16597, 21496, 5660]"
5660,"[10913, 6595, 7683, 6787, 9926, 5830, 8870, 9897, 6378, 9382, 2129, 17363, 10714, 1243]"
6750,"[9350, 16266, 3089, 15890, 2835, 7844, 3239, 8746, 17840, 951, 2362, 443, 15933, 7233, 16455, 4042, 3279, 16720, 1375, 2158, 6643, 7418, 7036, 1663]"
7432,"[12224, 8417, 2081, 12099, 12964, 9926, 4042, 10063, 20981, 15222, 19677, 8185, 17402, 22011, 13596, 18941]"
7683,"[14081, 22007, 8836, 17258, 21130, 4042, 9866, 6607, 2705, 3761, 19638, 951, 504, 3226, 5660, 11357, 10906]"
11357,"[5776, 2705, 7683, 2824]"
9752,"[20891, 1308, 8987, 12706, 12070, 17319, 2984, 5802, 20272, 4145, 951, 21818, 3065, 8384, 3138, 6595, 14662, 2890, 18127, 2768, 22993, 20179, 7645, 1630, 1375, 4064, 4193, 8675, 7140, 10092, 20338, 10361, 2812]"
17319,"[1664, 1153, 15109, 18567, 392, 9752, 14874, 1820, 15901, 23584, 2084, 16039, 2601, 4145, 19125, 1589, 11449, 17602, 19524, 6087, 17869, 5838, 2384, 1234, 21086, 1894, 2795, 20215, 12285]"
1635,"[3074, 6152, 8713, 11, 4110, 532, 1575, 1580, 2102, 2104, 22606, 1115, 21598, 1641, 618, 6269, 1663, 19072, 22661, 8838, 6810, 2208, 161, 6307, 680, 10926, 14511, 690, 4790, 7863, 23222, 14522, 2750, 191, 2241, 15042, 15556, 714, 19150, 19151, 16080, 23765, 16102, 18670, 19182, 3824, 10488, 7424, 3333, 781, 3354, 10533, 15662, 1337, 3900, 14150, 1863, 10054, 16711, 1350, 23366, 8521, 334, 17746, 17749, 17238, 8026, 1886, 1375, 14177, 16228, 358, 1903, 367, 15729, 9072, 1906, 15744, 6529, 3981, 927, 4512, 1441, 7078, 6060, 6578, 955, 4544, 9165, 7637, 981, 8668, 3037, 990, 995, 1507, 12260, 7140, 11754, 493, 16878, 1019]"
4502,"[3203, 5124, 1413, 13318, 3336, 8336, 2705, 7578, 666, 7450, 546, 164, 426, 5683, 16056, 18941, 1609, 12365, 8271, 17746, 214, 344, 1112, 5984, 10081, 1763, 4965, 742, 11243, 21867, 7665, 17393, 17014, 12795, 13181]"
12365,"[16068, 2437, 1095, 8264, 2863, 10288, 2705, 7951, 4502, 925, 6719]"
2863,"[2705, 12365, 18977, 2615]"
12753,"[18561, 5570, 5569, 12167, 3473]"
3477,"[12416, 19458, 12291, 10382, 9362, 3486, 13090, 23462, 12455, 7976, 23590, 20653, 11952, 9523, 22580, 11572, 5432, 16952, 4667, 5570, 20162, 17477, 9542, 21062, 22725, 8645, 4042, 16459, 13007, 15313, 18897, 18908, 5599, 11489, 14050, 22757, 14950, 8037, 11496, 17639, 18666, 14702, 12527, 6389, 9333, 7798, 21498]"
9542,"[22290, 3477, 1685, 14619, 5534, 292, 14507, 2871, 11202, 7621, 15047, 4042, 7890, 11605, 12384, 21090, 10985, 11245, 13295, 9716, 7798, 1910]"
3905,"[1666, 5891, 18824, 5773, 18860, 10418, 951, 9911, 5433, 4155, 1350, 1869, 3918, 5590, 19800, 1754, 3932, 7648, 4960, 8808, 4589, 15986, 2034, 1525, 4725, 1019]"
18824,"[9025, 3905, 19489, 6858, 3025, 6578]"
15925,"[12163, 14215, 18568, 6669, 23445, 12442, 4122, 15269, 1445, 2731, 13742, 9775, 10294, 6210, 11715, 8002, 7621, 7111, 1866, 17367, 20695, 19678, 18400, 3424, 11496, 13165, 14702, 17402, 19451, 18941]"
11715,"[1315, 8712, 17003, 9804, 15925, 13366, 18941]"
17119,"[17402, 547, 2245, 4617, 23255, 2794, 9422, 17904, 3479, 14776, 8185, 11770, 4667, 13596, 10397]"
9529,"[18592, 19938, 17571, 18084, 17030, 20364, 3468, 13398, 4535, 13561, 15964]"
9038,"[16361, 171, 24012, 12749, 13327, 592, 19058, 4953, 1084, 7582, 9791]"
17003,"[1760, 15874, 11715, 4420, 4022, 10719]"
7665,"[11530, 2833, 21730, 1809, 7317, 3861, 6295, 4502, 1814, 6170, 1948, 4126, 7843, 18467, 6315, 19374, 945, 13236, 10492, 22585, 4666, 4155, 15933, 9790, 8512, 14150, 2118, 23038, 17869, 3918, 23246, 1744, 13652, 340, 20444, 221, 1630, 1375, 22112, 13023, 15458, 352, 1378, 10081, 12001, 4327, 7140, 606, 16994, 22123, 20199, 1255, 1262, 17392, 732, 1906, 15987, 5492, 4470, 11769, 2300, 126]"
8468,"[12424, 1800, 15113, 909, 3344, 14233, 16412, 16932, 808, 18603, 2354, 7875, 7111, 11337, 15061, 2141, 1250, 8424, 8688, 8950, 6010]"
19432,"[8712, 9536, 17571]"
8712,"[18941, 11715, 19432, 11535, 15675, 4157]"
22800,"[4761, 10460, 7317, 5486]"
10460,"[22800, 19737]"
2225,"[2561, 2564, 18960, 1043, 4115, 537, 6691, 16427, 5171, 4155, 8259, 19015, 84, 19032, 13916, 1116, 2148, 15973, 6269, 3716, 1669, 20105, 13975, 16543, 1198, 21681, 7863, 8887, 16071, 200, 2252, 3790, 10447, 209, 20701, 13536, 21740, 3821, 15604, 22269, 7941, 1806, 786, 21780, 4885, 1311, 289, 15151, 1841, 823, 3899, 9535, 17218, 3395, 14662, 343, 1885, 2406, 1906, 2931, 3449, 4481, 6018, 5001, 8589, 15757, 6031, 23959, 1439, 4512, 5542, 2474, 426, 430, 443, 955, 14783, 18881, 1475, 22989, 3021, 1016, 3558, 15860, 20472]"
4806,"[17705, 1107]"
17705,"[6272, 7424, 2821, 2181, 18827, 16396, 19864, 7832, 1819, 1691, 23201, 418, 17059, 2594, 17578, 1579, 20781, 1583, 21681, 2102, 9660, 191, 12480, 23617, 4806, 16455, 1350, 1481, 5326, 18512, 4436, 19799, 16986, 3170, 19688, 20201, 236, 10220, 8944, 2034, 17525, 3575, 2299, 6269]"
7317,"[521, 905, 268, 22800, 5905, 146, 17302, 4761, 14583, 10652, 14711, 801, 165, 18983, 2043, 10284, 1583, 15674, 21820, 2493, 9790, 705, 20546, 4042, 17099, 209, 8021, 214, 344, 985, 1498, 4060, 606, 1375, 15458, 14566, 20199, 238, 7665, 9587, 1141, 3446, 3575, 3577, 1019, 13181, 23038, 383]"
9804,"[14355, 11114, 11715, 8885]"
9210,"[8964, 3162, 11045, 19428, 16328, 5486, 3279, 7313, 945, 1717, 2906, 13915, 16639]"
1499,"[128, 8161, 1027, 16068, 1375, 16360, 17227, 1004, 14895, 3568, 1970, 2004, 18901, 15765, 3322, 1276, 13791]"
3609,"[7680, 2561, 17922, 8193, 4122, 3101, 5153, 5667, 7208, 14889, 7217, 563, 2618, 18500, 18000, 3157, 21595, 20080, 6782, 20613, 20101, 6795, 5267, 2707, 12959, 11423, 16042, 9396, 12981, 9911, 8380, 5311, 9411, 3277, 3280, 6376, 6893, 762, 3326, 770, 9998, 7445, 7958, 5911, 22320, 12596, 2871, 5439, 6977, 14146, 11587, 9026, 1862, 2890, 334, 4430, 17748, 1375, 6501, 17254, 10599, 2412, 9580, 5998, 7036, 2432, 16278, 15254, 3480, 422, 9133, 945, 19381, 951, 3511, 4027, 1474, 15818, 9165, 1498, 2525, 19428, 12264, 20462, 22003, 12281, 19450, 2043, 2559]"
7036,"[9346, 2307, 1934, 6927, 3609, 9117, 5024, 289, 678, 20774, 5679, 8242, 20407, 3129, 4924, 3648, 7233, 14420, 3157, 1372, 6750, 20449, 7651, 1893, 10857, 2922, 20201, 1137, 5874, 9076]"
5679,"[5024, 9346, 7651, 4924, 21288, 10765, 10638, 5645, 719, 20081, 14420, 15643, 7036, 9117]"
3648,"[20613, 7052, 6811, 20257, 13730, 6438, 21415, 2088, 1916, 3761, 17841, 12473, 1084, 445, 17089, 14662, 18630, 4430, 13905, 7381, 1375, 7140, 6630, 1783, 7036, 1534, 9471]"
9346,"[22311, 5679, 7281, 9076, 14420, 6808, 7036]"
9076,"[6208, 9346, 2519, 22311, 10857, 14420, 5622, 11580, 19926, 14395, 7036]"
20081,"[2816, 12546, 7054, 10638, 6560, 5679, 16943, 20149, 17466, 20541, 5700, 1223, 4169, 7753, 18001, 3538, 723, 2260, 1268]"
3129,"[22920, 776, 14987, 22285, 7822, 8722, 8734, 8223, 8865, 8866, 12071, 23721, 7341, 6968, 7102, 8899, 8909, 10326, 7769, 8928, 9697, 7651, 14314, 10860, 8816, 6771, 7036, 1023]"
21288,"[2561, 2707, 20245, 4893, 6431, 11552, 2724, 11045, 20008, 2088, 5679, 2865, 16817, 7603, 4152, 15931, 1084, 13378, 17479, 6728, 13259, 976, 3157, 20311, 2398, 1375, 8426, 9580, 3822, 15862, 504]"
10765,"[2429, 5679]"
5645,"[10114, 2202, 9117, 2717, 12319, 8481, 5679, 21175, 3131, 4924, 19151, 5329, 23380, 6882, 7651, 1767, 15337, 5740, 12910, 4721, 9203, 13946, 13181]"
9117,"[7651, 20455, 18119, 8778, 780, 5645, 5679, 13946, 7036, 11805, 12319]"
13716,"[7297, 5378, 4359, 2952, 16142, 5137, 11923, 8856, 409, 3356, 3236, 4911, 1584, 1201, 11826, 2483, 1713, 434, 13240, 1337, 5821, 1598, 6079, 16061, 8510, 16714, 17877, 4445, 2915, 7651, 4709, 11370, 3439, 6393, 6655]"
4924,"[1153, 771, 2307, 4491, 5645, 8338, 16406, 4514, 8867, 678, 1575, 22312, 5679, 19137, 326, 474, 14301, 6882, 7651, 12644, 17124, 1127, 9580, 13555, 19706, 1403, 7036]"
10641,"[706, 1219, 2297, 2439, 206, 19694, 15758, 11967, 2164, 15736, 19737, 17946, 13598, 1439]"
19694,"[10114, 4358, 9, 778, 9867, 3083, 15371, 1422, 4876, 10641, 9106, 2065, 149, 1183, 4641, 16164, 17318, 934, 4522, 16427, 4138, 11565, 686, 1965, 562, 16563, 3896, 3903, 20290, 10702, 20562, 2393, 18522, 2395, 3580, 21086, 222, 1375, 1762, 6249, 3952, 3697, 1909, 885, 1142, 5241, 20092, 3199]"
2121,"[17318, 11016, 1992, 206, 2613, 2300]"
11016,"[4609, 11099, 2306, 2148, 801, 2121, 617, 3757, 206, 14190, 4885, 951, 1368, 3449, 2906, 955, 9853]"
206,"[21376, 898, 7812, 16902, 11016, 19338, 10641, 1053, 7838, 14374, 1580, 1199, 9907, 2359, 824, 4028, 14269, 446, 961, 2497, 19011, 2121, 329, 16209, 1746, 850, 20562, 13909, 3158, 5975, 2261, 247, 9951, 20194, 1126, 106, 7404, 6768, 18033, 1906, 20083, 7159, 15736, 7165, 11391]"
17032,"[2948, 772, 774, 5128, 1673, 807, 2600, 11565, 21165, 5549, 18233, 17869, 19927, 15326, 1375, 19553, 9710, 14831, 17009, 22390, 247, 886, 2038, 2043]"
12054,"[12803, 3107, 14662, 1734, 18822, 4746, 1356, 237, 4494, 3343, 786, 20018, 13431]"
19822,"[1664, 770, 2564, 389, 2824, 1691, 934, 945, 5814, 951, 12103, 3528, 19405, 6356, 5205, 88, 17753, 4569, 17116, 3677, 2525, 14307, 20583, 112, 1148]"
20041,"[14106, 4125, 2078, 3230, 20008, 3881, 15787, 14640, 818, 15417, 21820, 2369, 8516, 972, 15697, 11857, 10710, 11736, 4058, 3681, 12007, 17785, 22655]"
2493,"[20609, 1422, 20756, 7317, 26, 10522, 671, 7850, 17462, 11967, 2753, 8516, 6469, 327, 2504, 1993, 5975, 1881, 2011, 1116, 1375, 17381, 2534, 1130, 1002, 747, 5614, 2292, 7293]"
1993,"[2372, 17100, 3502, 8400, 2481, 1872, 11261, 2493]"
750,"[17537, 19330, 16782, 5781, 7575, 408, 17305, 1818, 161, 1953, 15144, 13740, 14253, 1199, 13876, 2612, 4152, 15931, 2621, 4670, 1857, 6977, 15702, 18902, 2520, 20183, 6490, 1375, 7140, 1125, 19813, 3432, 1385, 15593, 23020, 2161, 1266, 13431, 2810, 6268, 125, 23038, 18431]"
23182,"[10921, 6475, 8133, 9670]"
8042,"[927, 4701, 1935]"
4701,"[5888, 5794, 6375, 6760, 14026, 8042, 9585, 12019]"
13075,"[6590, 678, 18855, 12019, 11795, 6110, 2522, 955, 23422, 6430]"
12019,"[32, 5794, 9859, 548, 21511, 21771, 332, 16109, 13075, 2549, 5751, 16313, 1338, 13340, 4701]"
32,"[768, 8289, 5794, 16357, 16650, 16620, 21231, 784, 12019, 5977, 4252]"
1338,"[3459, 2309, 7942, 9867, 2708, 2324, 9370, 1307, 21150, 801, 9401, 16706, 3908, 1221, 11079, 1104, 15953, 6608, 1114, 6630, 5353, 237, 12019, 1268, 1909, 22390, 3575, 7418, 12795, 5884]"
10206,"[2432, 9217, 2753, 16994, 9095, 3185, 4754, 5491, 2419, 1269, 23347, 21751, 1906, 17049, 154, 2038, 16093]"
4754,"[2432, 770, 2947, 7555, 2185, 9884, 158, 6051, 22699, 428, 18482, 18884, 13636, 1350, 18380, 15953, 1746, 338, 18390, 4952, 5848, 861, 10206, 1375, 7402, 10475, 112]"
21240,"[10980, 7496, 14026, 5515, 1331, 17173, 15868]"
14026,"[20034, 5794, 18210, 5515, 22445, 21240, 4701]"
5515,"[1890, 16357, 1350, 20169, 14026, 8814, 272, 11152, 18551, 21240]"
5751,"[1285, 13478, 10504, 12019, 18036, 1337]"
548,"[4114, 17693, 3486, 20766, 17322, 16170, 16042, 557, 3498, 3379, 15547, 15055, 5590, 7387, 4443, 16475, 2670, 12019, 3318, 17273, 1019, 1277]"
3489,"[768, 3433, 1356, 21331, 22007]"
332,"[3716, 3078, 21908, 11028, 9119, 3871, 4260, 21412, 13094, 1061, 808, 20265, 12206, 11190, 4156, 18380, 13536, 13795, 12019, 251]"
9859,[12019]
21511,"[2944, 2432, 261, 8840, 2827, 5523, 4627, 21780, 13982, 3112, 15785, 6315, 3757, 20655, 6963, 8630, 3131, 1728, 7617, 2755, 16584, 20942, 11217, 6353, 1873, 13652, 17746, 986, 6622, 862, 20707, 23140, 15466, 8815, 113, 12019, 4980, 11383, 1274, 2686, 13439]"
16109,"[9066, 12019, 6910]"
13340,"[1666, 2245, 773, 11400, 21771, 1580, 205, 13645, 18511, 12019, 211, 21013, 951, 4251]"
21771,"[2245, 4453, 19984, 12019, 13340]"
427,"[257, 18567, 1547, 268, 2450, 1938, 15893, 792, 8093, 544, 936, 20008, 554, 1451, 7084, 13996, 2483, 2228, 14662, 715, 4940, 6865, 213, 7509, 219, 987, 3937, 1762, 6630, 870, 22759, 10610, 11892, 767]"
18855,"[998, 8649, 4625, 13075, 20056]"
452,"[6529, 6018, 3971, 17804, 15756, 1680, 666, 1819, 161, 38, 15144, 2347, 19118, 430, 4276, 6459, 4170, 588, 16849, 601, 12135, 11629, 17390, 884, 19064, 1150]"
12193,"[3908, 13383, 7240, 5166, 15951, 3959, 16025, 18742, 17719, 1817, 18364, 7647]"
11169,"[3808, 8707, 8516, 3492, 19462, 16808, 1580, 5359, 8380, 23671, 9500]"
20751,"[14887, 19350, 3959]"
14887,"[3959, 19350, 20751]"
12243,"[9641, 13669, 5607]"
16866,"[381, 3959]"
381,"[1024, 18689, 13314, 3328, 21125, 3078, 8967, 1034, 15627, 3486, 14111, 21152, 1698, 13478, 1577, 6188, 1197, 13743, 1583, 2097, 6578, 16833, 21059, 1098, 1482, 3322, 19150, 1871, 13009, 86, 13016, 13788, 2910, 16866, 7140, 21860, 998, 19177, 238, 12658, 4602, 12284, 13950, 1023]"
19130,"[9606, 9353, 21008, 4374, 9881, 8226, 10408, 10410, 21295, 10034, 11059, 17719, 18364, 11712, 7745, 15816, 11850, 10961, 9950, 7647, 9826, 9342]"
10961,"[9606, 19209, 21008, 529, 6289, 21140, 4374, 9881, 21658, 795, 11165, 10911, 8226, 13478, 10408, 10410, 21295, 10034, 11059, 17719, 19130, 18364, 9280, 11712, 13640, 11850, 17483, 15951, 9298, 3287, 9950, 7647, 13536, 9826, 100, 13413, 7279, 15087, 9342]"
