,coordinates,geo_id,geo_id_washed,poi_country,poi_id,poi_type,traffic_type,type
11911,"[103.869921, 1.37446]",34315,11911,SG,4d4f48479b27721e725ea246,Coworking Space,poi,Point
11912,"[103.949314, 1.340167]",34317,11912,SG,4d4f4b144015b1f7c5a95acf,Hospital,poi,Point
11913,"[103.850418, 1.282848]",34318,11913,SG,4d4f50edbd6ff04deb9fdc0c,College Classroom,poi,Point
11914,"[103.85315, 1.352234]",34319,11914,SG,4d4f52f73626a0935b5e0fbd,College Classroom,poi,Point
11915,"[103.854781, 1.32647]",34320,11915,SG,4d4f536f4015b1f7e5ff5acf,Office,poi,Point
11916,"[103.941537, 1.353685]",34323,11916,SG,4d4f60a0747f6dcb12b1a9d4,Bus Line,poi,Point
11917,"[103.838188, 1.341875]",34324,11917,SG,4d4f60b69d4937043edab539,Hospital,poi,Point
11918,"[103.787534, 1.299196]",34326,11918,SG,4d4f63503062a1cd6b2052a3,Office,poi,Point
11919,"[103.874382, 1.334456]",34327,11919,SG,4d4f66529ffc236a49b10ea7,School,poi,Point
11920,"[103.846207, 1.38071]",34333,11920,SG,4d4f753ddcce224bc42ace1b,Asian Restaurant,poi,Point
11921,"[103.859061, 1.410054]",34336,11921,SG,4d4f8130747f6dcbd62dabd4,Gym,poi,Point
11922,"[103.801553, 1.297069]",34338,11922,SG,4d4f85579ffc236a48e70fa7,College Classroom,poi,Point
11923,"[103.853484, 1.282314]",34341,11923,SG,4d4f9137747f6dcbacd0abd4,Office,poi,Point
11924,"[103.954778, 1.3347]",34342,11924,SG,4d4f91cb7ee1a35d92d47c34,College Academic Building,poi,Point
11925,"[103.889124, 1.334872]",34343,11925,SG,4d4f94fadcce224bfd54cf1b,Trade School,poi,Point
11926,"[103.931801, 1.349458]",34346,11926,SG,4d4f9cd43626a093df3812bd,Home (private),poi,Point
11927,"[103.951202, 1.32467]",34349,11927,SG,4d4f9e1cdcce224bf0a3cf1b,College Library,poi,Point
11928,"[103.757882, 1.312978]",34362,11928,SG,4d4fbe249d49370431a4b939,Home (private),poi,Point
11929,"[103.746295, 1.38806]",34365,11929,SG,4d4fc20a3626a093e77013bd,Home (private),poi,Point
11930,"[103.69464, 1.37316]",34366,11930,SG,4d4fc355a9dd2d43956aeeb3,Mosque,poi,Point
11931,"[103.926671, 1.327239]",34367,11931,SG,4d4fc51fa9dd2d43a67ceeb3,Mosque,poi,Point
11932,"[103.849988, 1.281468]",34370,11932,SG,4d4fca36747f6dcbbcf4add4,General Entertainment,poi,Point
11933,"[103.712799, 1.345343]",34384,11933,SG,4d4fe60d3626a09304e114bd,Farmers Market,poi,Point
11934,"[103.85948, 1.295009]",34386,11934,SG,4d4fee0dc5ff6ea865539507,Fast Food Restaurant,poi,Point
11935,"[103.953661, 1.352218]",34388,11935,SG,4d4ff5ff9d493704db36bc39,Spa / Massage,poi,Point
11936,"[103.839016, 1.434446]",34397,11936,SG,4d50217a71548cfa6ea50c9a,Home (private),poi,Point
11937,"[103.825088, 1.283462]",34398,11937,SG,4d50332ae027548110859eb6,Basketball Court,poi,Point
11938,"[103.709129, 1.346361]",34399,11938,SG,4d50690c3626a093292a1abd,Bus Station,poi,Point
11939,"[103.87178, 1.371186]",34403,11939,SG,4d5087afdcce224bd8f5d81b,Residential Building (Apartment / Condo),poi,Point
11940,"[103.929017, 1.358184]",34405,11940,SG,4d5090af71548cfab9a1119a,Fire Station,poi,Point
11941,"[103.882006, 1.377756]",34417,11941,SG,4d50b3c99b27721ef3c7b046,Asian Restaurant,poi,Point
11942,"[103.764603, 1.314961]",34420,11942,SG,4d50bc893626a0935aac1dbd,Ramen /  Noodle House,poi,Point
11943,"[103.84039, 1.302632]",34426,11943,SG,4d50c5bc9b27721e5571b146,College Classroom,poi,Point
11944,"[103.735753, 1.334519]",34432,11944,SG,4d50cdece02754811e8ba4b6,Asian Restaurant,poi,Point
11945,"[103.838617, 1.424376]",34434,11945,SG,4d50d06d71548cfa087d149a,Hospital,poi,Point
11946,"[103.847124, 1.289018]",34436,11946,SG,4d50d1313626a0939c681ebd,Pizza Place,poi,Point
11947,"[103.847234, 1.289064]",34441,11947,SG,4d50d8cbbd6ff04d6110ec0c,Pizza Place,poi,Point
11948,"[103.850611, 1.303093]",34452,11948,SG,4d50f4c6bd6ff04d40faec0c,Home (private),poi,Point
11949,"[103.747169, 1.328669]",34463,11949,SG,4d5105d8d7eaa1438f3f6e0f,Office,poi,Point
11950,"[103.885401, 1.377853]",34474,11950,SG,4d511d563062a1cd4c5063a3,Home (private),poi,Point
11951,"[103.790658, 1.345557]",34477,11951,SG,4d5124b89b27721e9790b446,General College & University,poi,Point
11952,"[103.902919, 1.320142]",34479,11952,SG,4d512604d7eaa1431e786f0f,Food Court,poi,Point
11953,"[103.844947, 1.29985]",34483,11953,SG,4d512c637ee1a35d1fb28c34,Korean Restaurant,poi,Point
11954,"[103.931801, 1.377577]",34491,11954,SG,4d513ef7c305b60c93f48d1e,Home (private),poi,Point
11955,"[103.889719, 1.393676]",34493,11955,SG,4d5143e34015b1f7b85a6ecf,Playground,poi,Point
11956,"[103.976514, 1.383907]",34503,11956,SG,4d515a82c5ff6ea88e61a307,Building,poi,Point
11957,"[103.989877, 1.362847]",34511,11957,SG,4d51cb833626a093efec27bd,Airport Terminal,poi,Point
11958,"[103.850611, 1.321822]",34521,11958,SG,4d51e63ad7eaa143426b780f,Home (private),poi,Point
11959,"[103.87384, 1.354457]",34524,11959,SG,4d51ea227ee1a35dd5c29434,Bed & Breakfast,poi,Point
11960,"[103.751415, 1.374946]",34526,11960,SG,4d51f33d9b27721ec53cbd46,College Classroom,poi,Point
11961,"[103.857674, 1.304212]",34527,11961,SG,4d51f48f3062a1cd13876ca3,College Administrative Building,poi,Point
11962,"[103.750949, 1.35963]",34539,11962,SG,4d5213a3e02754818849b1b6,Doctor's Office,poi,Point
11963,"[103.829192, 1.427732]",34548,11963,SG,4d5232169ffc236ae2e62aa7,Café,poi,Point
11964,"[103.831094, 1.304389]",34552,11964,SG,4d5236109d493704f5c1d539,Jewelry Store,poi,Point
11965,"[103.827759, 1.290641]",34557,11965,SG,4d5240b93062a1cd83736fa3,Bus Line,poi,Point
11966,"[103.827345, 1.298443]",34561,11966,SG,4d524927c5ff6ea8c5bbac07,Residential Building (Apartment / Condo),poi,Point
11967,"[103.882385, 1.344093]",34562,11967,SG,4d524db671548cfaaf44259a,Karaoke Bar,poi,Point
11968,"[103.909636, 1.305071]",34564,11968,SG,4d5250f99ffc236ac9ee2ba7,Café,poi,Point
11969,"[103.854956, 1.337645]",34571,11969,SG,4d5260509ffc236a8f6a2ca7,Coworking Space,poi,Point
11970,"[103.887827, 1.35342]",34574,11970,SG,4d5264339b27721edb52c146,Event Space,poi,Point
11971,"[103.83719, 1.339209]",34575,11971,SG,4d526936c5ff6ea82ec7ad07,General Entertainment,poi,Point
11972,"[103.894686, 1.370442]",34578,11972,SG,4d527486747f6dcb8292ccd4,Food Court,poi,Point
11973,"[103.858388, 1.291348]",34581,11973,SG,4d5277b74015b1f7c5a67acf,Chinese Restaurant,poi,Point
11974,"[103.851831, 1.297516]",34586,11974,SG,4d527e2a7ee1a35dcc5f9a34,Diner,poi,Point
11975,"[103.855002, 1.37388]",34588,11975,SG,4d5288a6c305b60c0c209b1e,Coffee Shop,poi,Point
11976,"[103.827423, 1.293861]",34592,11976,SG,4d5296de71548cfa708a289a,Home (private),poi,Point
11977,"[103.745223, 1.376727]",34593,11977,SG,4d5299cbbd6ff04da188fd0c,Seafood Restaurant,poi,Point
11978,"[103.929668, 1.328442]",34603,11978,SG,4d52b013747f6dcbf6b0cfd4,Playground,poi,Point
11979,"[103.898971, 1.381525]",34613,11979,SG,4d531facd3dc236abd594a67,College Auditorium,poi,Point
11980,"[103.745104, 1.319365]",34614,11980,SG,4d5320b93a9df04de232ec05,College Cafeteria,poi,Point
11981,"[103.75299, 1.353002]",34615,11981,SG,4d5320cce2df6dcb1e000e84,General College & University,poi,Point
11982,"[103.852161, 1.368033]",34617,11982,SG,4d5321a56bc337045a81fed2,Electronics Store,poi,Point
11983,"[103.830598, 1.465467]",34623,11983,SG,4d5337bb78d3a1cd2a24713a,Office,poi,Point
11984,"[103.691784, 1.392732]",34626,11984,SG,4d534663bdbea1cd00a4da92,Military Base,poi,Point
11985,"[103.824703, 1.285163]",34629,11985,SG,4d53563af5daa093d53c6674,Department Store,poi,Point
11986,"[103.738479, 1.381896]",34630,11986,SG,4d5357533d7354816f463c52,College Cafeteria,poi,Point
11987,"[103.933796, 1.344243]",34632,11987,SG,4d5357ba2f638cfa8fc5616a,General College & University,poi,Point
11988,"[103.987657, 1.357306]",34637,11988,SG,4d535cb0f9f9b60ca70823e6,Bus Station,poi,Point
11989,"[103.959888, 1.337002]",34645,11989,SG,4d536f173d735481f1303d52,College Academic Building,poi,Point
11990,"[103.774767, 1.330525]",34649,11990,SG,4d53715a8652224b793ed0d7,Medical School,poi,Point
11991,"[103.898916, 1.381242]",34650,11991,SG,4d53719cbbbf3704de203578,College Library,poi,Point
11992,"[103.846011, 1.277936]",34654,11992,SG,4d53753b5c9d236a282bf3ce,Italian Restaurant,poi,Point
11993,"[103.84515, 1.287887]",34657,11993,SG,4d537b40b3d9a35d106fc37b,Coworking Space,poi,Point
11994,"[103.749941, 1.35062]",34662,11994,SG,4d537e89a64560fc8b80b03a,Dessert Shop,poi,Point
11995,"[103.889668, 1.336226]",34663,11995,SG,4d5381f0b3d9a35d25adc37b,Office,poi,Point
11996,"[103.933432, 1.318908]",34665,11996,SG,4d53912fdcb1a14383a0b4bf,Bus Line,poi,Point
11997,"[103.893389, 1.327712]",34669,11997,SG,4d53a77f2f638cfa68f9646a,BBQ Joint,poi,Point
11998,"[103.833245, 1.417472]",34680,11998,SG,4d53c5383d735481151f4052,Convenience Store,poi,Point
11999,"[103.821278, 1.292617]",34687,11999,SG,4d53d5a7d4a6721e857e8eac,Other Great Outdoors,poi,Point
12000,"[103.744684, 1.351873]",34691,12000,SG,4d53d995f5daa093d8066b74,Fast Food Restaurant,poi,Point
12001,"[103.860799, 1.283934]",34698,12001,SG,4d53eebcf5daa093320b6c74,Office,poi,Point
12002,"[103.87236, 1.353599]",34700,12002,SG,4d53efa3bbbf37042a883a78,Karaoke Bar,poi,Point
12003,"[103.746295, 1.378676]",34703,12003,SG,4d53f4bcd4a6721ed5f98fac,Home (private),poi,Point
12004,"[103.792648, 1.303417]",34705,12004,SG,4d53f6935c9d236aac28f8ce,Home (private),poi,Point
12005,"[103.925657, 1.333396]",34706,12005,SG,4d53f6c9f9f9b60ce10829e6,Student Center,poi,Point
12006,"[103.931801, 1.349458]",34711,12006,SG,4d541acf2f638cfa6d8a6a6a,Home (private),poi,Point
12007,"[103.896999, 1.330923]",34712,12007,SG,4d5424eff5daa093787e6e74,Home (private),poi,Point
12008,"[103.964144, 1.371031]",34713,12008,SG,4d54338c2e336a3138f035eb,Mosque,poi,Point
12009,"[103.763927, 1.382797]",34714,12009,SG,4d5460d96aaa5941c184336f,Light Rail,poi,Point
12010,"[103.896999, 1.377784]",34715,12010,SG,4d54625f16a6b60c61173ff8,Home (private),poi,Point
12011,"[103.730593, 1.34937]",34717,12011,SG,4d546db296ed5481b7a0fd6f,Bus Station,poi,Point
12012,"[103.896164, 1.371252]",34719,12012,SG,4d547829c6edf04da8efb9a2,Library,poi,Point
12013,"[103.882776, 1.299833]",34724,12013,SG,4d5485c616a6b60c86be40f8,Library,poi,Point
12014,"[103.846028, 1.299111]",34728,12014,SG,4d548e43a05c37049600ae87,Office,poi,Point
12015,"[103.664289, 1.324893]",34733,12015,SG,4d549e967afeba7aed711e56,Office,poi,Point
12016,"[103.763808, 1.309646]",34736,12016,SG,4d54b09696ed548112bb0070,Gaming Cafe,poi,Point
12017,"[103.743556, 1.361808]",34744,12017,SG,4d54c739e7f1a1cd9b27f3a4,Bus Station,poi,Point
12018,"[103.830148, 1.307611]",34762,12018,SG,4d54ed1232eb6a317abfe293,Asian Restaurant,poi,Point
12019,"[103.698655, 1.340095]",34773,12019,SG,4d54f824fb65236a4f0ef4b3,Bus Station,poi,Point
12020,"[103.892132, 1.356529]",34774,12020,SG,4d54f9bffb65236a5f1cf4b3,Bus Station,poi,Point
12021,"[103.830324, 1.28273]",34779,12021,SG,4d54ff2ce7f1a1cde53df5a4,Bookstore,poi,Point
12022,"[103.769469, 1.387923]",34782,12022,SG,4d550777b4deb1f75fb5ff79,Home (private),poi,Point
12023,"[103.955007, 1.358692]",34786,12023,SG,4d550bb896ed5481e21e0470,Home (private),poi,Point
12024,"[103.892675, 1.363883]",34791,12024,SG,4d5516a396ed5481738a0470,Bus Station,poi,Point
12025,"[103.836478, 1.289819]",34796,12025,SG,4d5522d8fb65236a21aef5b3,Mediterranean Restaurant,poi,Point
12026,"[103.933899, 1.349836]",34807,12026,SG,4d5539aeb4deb1f729ef017a,Bus Station,poi,Point
12027,"[103.833516, 1.41365]",34808,12027,SG,4d553ef69e508cfaf166fd9a,Building,poi,Point
12028,"[103.790432, 1.307216]",34809,12028,SG,4d553f9548ea6ea8bdded2a3,Miscellaneous Shop,poi,Point
12029,"[103.853354, 1.293152]",34820,12029,SG,4d556611c6edf04def43c4a2,General Entertainment,poi,Point
12030,"[103.939169, 1.326638]",34838,12030,SG,4d55de39a05c3704c266be87,Coffee Shop,poi,Point
12031,"[103.886397, 1.389291]",34839,12031,SG,4d55e054fb65236a34b9feb3,Food Court,poi,Point
12032,"[103.780874, 1.305157]",34841,12032,SG,4d55e7f7c6edf04da53fcaa2,Bus Station,poi,Point
12033,"[103.881696, 1.345331]",34852,12033,SG,4d56070848ea6ea8be22dca3,Bus Station,poi,Point
12034,"[103.793114, 1.426849]",34853,12034,SG,4d560a68b4deb1f7c2280c7a,Church,poi,Point
12035,"[103.804238, 1.293989]",34854,12035,SG,4d560b15143ca0939dcab6fc,Home (private),poi,Point
12036,"[103.958772, 1.368466]",34861,12036,SG,4d5618abba5b224b9cd31614,Residential Building (Apartment / Condo),poi,Point
12037,"[103.841289, 1.361829]",34875,12037,SG,4d5637d6cff7721ec848b3f5,Golf Course,poi,Point
12038,"[103.838085, 1.461746]",34878,12038,SG,4d563a36fb65236abf3003b4,Campground,poi,Point
12039,"[103.766733, 1.328175]",34881,12039,SG,4d564235ba5b224b9f9c1814,Pool,poi,Point
12040,"[103.891135, 1.325308]",34886,12040,SG,4d564d02e7f1a1cd18f004a5,Hobby Shop,poi,Point
12041,"[103.95604, 1.375764]",34887,12041,SG,4d564ecae7f1a1cd2c0305a5,Thai Restaurant,poi,Point
12042,"[103.912544, 1.39387]",34893,12042,SG,4d5661b9611aa35dfc504039,Light Rail,poi,Point
12043,"[103.754376, 1.381051]",34896,12043,SG,4d5666f8c6edf04dfe01d0a2,Bus Station,poi,Point
12044,"[103.849164, 1.330907]",34904,12044,SG,4d568461cf1b37047019bf3f,Park,poi,Point
12045,"[103.910091, 1.331719]",34907,12045,SG,4d5687fdcf1b3704bf4ebf3f,Coffee Shop,poi,Point
12046,"[103.772685, 1.300733]",34911,12046,SG,4d5690c7ba5b224bad301c14,College Residence Hall,poi,Point
12047,"[103.827423, 1.406347]",34914,12047,SG,4d5698b49e508cfa71b30f9b,Home (private),poi,Point
12048,"[103.746295, 1.397447]",34916,12048,SG,4d56a002611aa35dbf5b4339,Home (private),poi,Point
12049,"[103.757882, 1.350468]",34921,12049,SG,4d56affdb4deb1f7a3e3137a,Home (private),poi,Point
12050,"[103.955007, 1.349322]",34922,12050,SG,4d56b089a747b60c1c9a2b2b,Home (private),poi,Point
12051,"[103.78844, 1.280497]",34930,12051,SG,4d56c53ccff7721e7deeb9f5,Residential Building (Apartment / Condo),poi,Point
12052,"[103.93522, 1.320994]",34936,12052,SG,4d570eeefb65236aaac60db4,Coffee Shop,poi,Point
12053,"[103.912249, 1.319063]",34939,12053,SG,4d572cac58856dcbe8b3626d,Student Center,poi,Point
12054,"[103.861405, 1.321863]",34958,12054,SG,4d576f82de8f6dcbcbe8fe90,Office,poi,Point
12055,"[103.828311, 1.430299]",34959,12055,SG,4d577541afe4b60c74264561,Coffee Shop,poi,Point
12056,"[103.855081, 1.308637]",34972,12056,SG,4d5789afde8f6dcbab4b0091,Café,poi,Point
12057,"[103.795776, 1.43817]",34976,12057,SG,4d5793f17c0b3704a297d708,Chinese Restaurant,poi,Point
12058,"[103.861966, 1.326365]",34983,12058,SG,4d57a9c2c406a35da83eeb4a,Residential Building (Apartment / Condo),poi,Point
12059,"[103.845043, 1.297449]",34987,12059,SG,4d57b2f8afe4b60c45d54761,Building,poi,Point
12060,"[103.837745, 1.341863]",34990,12060,SG,4d57bf6cd1a08cfa430107ba,College Cafeteria,poi,Point
12061,"[103.842903, 1.283545]",34991,12061,SG,4d57c062577aa093539d49b9,Chinese Restaurant,poi,Point
12062,"[103.935594, 1.359898]",35000,12062,SG,4d57cd115ba054819a5b0946,Residential Building (Apartment / Condo),poi,Point
12063,"[103.774021, 1.429837]",35002,12063,SG,4d57d37c36d1721e7485efb1,Building,poi,Point
12064,"[103.769297, 1.342062]",35005,12064,SG,4d57d92a1901224badb183a6,Residential Building (Apartment / Condo),poi,Point
12065,"[103.850611, 1.340559]",35009,12065,SG,4d57ec6d1901224b138b84a6,Home (private),poi,Point
12066,"[103.723124, 1.350668]",35012,12066,SG,4d57f4c7380ab1f77a4b02f5,Home (private),poi,Point
12067,"[103.757882, 1.387991]",35013,12067,SG,4d57f516d1a08cfac3b609ba,Home (private),poi,Point
12068,"[103.953656, 1.348902]",35015,12068,SG,4d57f5c8577aa09334014cb9,Residential Building (Apartment / Condo),poi,Point
12069,"[103.736064, 1.340103]",35026,12069,SG,4d585ec792326ea82b4b65c0,Bus Line,poi,Point
12070,"[103.836421, 1.357022]",35033,12070,SG,4d58887bd1a08cfa71c911ba,Government Building,poi,Point
12071,"[103.701871, 1.342632]",35049,12071,SG,4d58bb8d24466ea86dea6f9f,College Theater,poi,Point
12072,"[103.843282, 1.278015]",35051,12072,SG,4d58bc313281b1f7b468b32f,Asian Restaurant,poi,Point
12073,"[104.016823, 1.316467]",35061,12073,MY,4d58d4121d6cf04df9cf30fe,History Museum,poi,Point
12074,"[103.79964, 1.274749]",35063,12074,SG,4d58d83c8a7aba7aa030aa0d,Office,poi,Point
12075,"[103.88759, 1.321189]",35065,12075,SG,4d58df144d9a721ebee83a0e,Basketball Court,poi,Point
12076,"[103.769469, 1.312913]",35071,12076,SG,4d58f8ea4d9a721e91d13b0e,Home (private),poi,Point
12077,"[103.768425, 1.375894]",35072,12077,SG,4d58fe8e23e0a093148e3f49,Park,poi,Point
12078,"[103.97754, 1.316016]",35078,12078,SG,4d590bac7e223704830cac73,American Restaurant,poi,Point
12079,"[103.86504, 1.364921]",35079,12079,SG,4d590c391d4a8cfa8d3187ed,Café,poi,Point
12080,"[103.727081, 1.349903]",35086,12080,SG,4d5916c023e0a093438f4049,Residential Building (Apartment / Condo),poi,Point
12081,"[103.859201, 1.300504]",35088,12081,SG,4d591a9523e0a093b8bc4049,Eastern European Restaurant,poi,Point
12082,"[103.932413, 1.324738]",35091,12082,SG,4d59202b7e2237043116ad73,Karaoke Bar,poi,Point
12083,"[103.744753, 1.384938]",35096,12083,SG,4d5926fc7e2237042676ad73,Ramen /  Noodle House,poi,Point
12084,"[103.804238, 1.293989]",35099,12084,SG,4d593b2735966dcb620e5228,Home (private),poi,Point
12085,"[103.858384, 1.284244]",35105,12085,SG,4d594c0fc88da1cddf9b3868,General Entertainment,poi,Point
12086,"[103.896999, 1.368408]",35111,12086,SG,4d5976727e22370486a2b173,Home (private),poi,Point
12087,"[103.909287, 1.400819]",35112,12087,SG,4d59b94a7e22370433a2b473,Playground,poi,Point
12088,"[103.69743, 1.337453]",35119,12088,SG,4d59d7527e223704cc39b673,Japanese Restaurant,poi,Point
12089,"[103.853263, 1.351748]",35124,12089,SG,4d59dd56e092a35d21da040c,School,poi,Point
12090,"[103.751973, 1.37586]",35129,12090,SG,4d59e2c3fe7c224bae1e7db5,College Classroom,poi,Point
12091,"[103.832373, 1.363892]",35130,12091,SG,4d59e76524466ea8fa7d7c9f,College Cafeteria,poi,Point
12092,"[103.835673, 1.368536]",35131,12092,SG,4d59e833296d54811f255eb1,College Cafeteria,poi,Point
12093,"[103.702206, 1.342615]",35134,12093,SG,4d59f40b8492a143fbc12d27,College Classroom,poi,Point
12094,"[103.751565, 1.37458]",35142,12094,SG,4d5a06f6f8ff236aa9d5d14a,College Classroom,poi,Point
12095,"[103.857176, 1.292417]",35150,12095,SG,4d5a212b4d9a721e1493480e,Nightclub,poi,Point
12096,"[103.674804, 1.325958]",35153,12096,SG,4d5a27c1fe7c224b10dc7fb5,Office,poi,Point
12097,"[103.840395, 1.301928]",35157,12097,SG,4d5a377323e0a0932fe24c49,Restaurant,poi,Point
12098,"[103.769469, 1.312913]",35161,12098,SG,4d5a4633296d548138a561b1,Home (private),poi,Point
12099,"[103.989371, 1.362786]",35164,12099,SG,4d5a500ffe7c224be84c81b5,Airport Terminal,poi,Point
12100,"[103.827423, 1.425125]",35167,12100,SG,4d5a55138492a1439ed03127,Home (private),poi,Point
12101,"[103.835945, 1.302295]",35172,12101,SG,4d5a5fe7296d5481c69962b1,Event Space,poi,Point
12102,"[103.935696, 1.32449]",35173,12102,SG,4d5a63844d9a721e28004b0e,Building,poi,Point
12103,"[103.794912, 1.27521]",35178,12103,SG,4d5a6c93f8ff236ac4afd54a,Asian Restaurant,poi,Point
12104,"[103.776555, 1.329441]",35181,12104,SG,4d5a75f0d0332c0f7e7e71da,College Classroom,poi,Point
12105,"[103.931801, 1.377577]",35196,12105,SG,4d5aba041d4a8cfa25cc9bed,Home (private),poi,Point
12106,"[103.769469, 1.322282]",35199,12106,SG,4d5abc3424466ea8a61a859f,Home (private),poi,Point
12107,"[103.951942, 1.320703]",35200,12107,SG,4d5abc9423e0a093478c5249,Smoke Shop,poi,Point
12108,"[103.955007, 1.321226]",35201,12108,SG,4d5abe25296d5481cfd766b1,Home (private),poi,Point
12109,"[103.90107, 1.329955]",35202,12109,SG,4d5ac032f8ff236aaf85d94a,Asian Restaurant,poi,Point
12110,"[103.84399, 1.324766]",35204,12110,SG,4d5b04fe9c8a236aee3dda14,College Academic Building,poi,Point
12111,"[103.845177, 1.320774]",35210,12111,SG,4d5b1acbe9b28cfa5029213f,Medical Center,poi,Point
12112,"[103.859894, 1.300045]",35218,12112,SG,4d5b2c161287a09320341d56,Office,poi,Point
12113,"[103.793494, 1.451082]",35230,12113,SG,4d5b48575be4721ec8b42be1,Coffee Shop,poi,Point
12114,"[103.848977, 1.286496]",35232,12114,SG,4d5b49af342f6dcb56da8ce7,Korean Restaurant,poi,Point
12115,"[103.752889, 1.352922]",35235,12115,SG,4d5b54f4b77a8cfa58e1cf18,College Administrative Building,poi,Point
12116,"[103.752493, 1.374076]",35236,12116,SG,4d5b5643b77a8cfa1ff0cf18,Bridge,poi,Point
12117,"[103.854758, 1.33765]",35244,12117,SG,4d5b61efb815b60c1fec4a16,Office,poi,Point
12118,"[103.851275, 1.29666]",35248,12118,SG,4d5b6fcc22ad2d43ad1ee895,College Classroom,poi,Point
12119,"[103.81583, 1.275206]",35249,12119,SG,4d5b7108af4a5941fd97f714,Home (private),poi,Point
12120,"[103.705724, 1.339054]",35254,12120,SG,4d5b77cdfe905481704a01b6,Gym,poi,Point
12121,"[103.752034, 1.374546]",35255,12121,SG,4d5b78a5c30bf04d5e158d32,College Auditorium,poi,Point
12122,"[103.839302, 1.301051]",35259,12122,SG,4d5b86996b2e3704607082ee,Sushi Restaurant,poi,Point
12123,"[103.841748, 1.32353]",35262,12123,SG,4d5b8ac07103236a6de7730c,Automotive Shop,poi,Point
12124,"[103.848383, 1.336909]",35265,12124,SG,4d5b9466f945721e1ff3f264,Coworking Space,poi,Point
12125,"[103.820231, 1.255719]",35277,12125,SG,4d5bb5c2935e60fce4b730c0,Australian Restaurant,poi,Point
12126,"[103.850842, 1.373524]",35292,12126,SG,4d5be4bf5d153704e4c26be7,Bus Line,poi,Point
12127,"[103.695816, 1.33783]",35294,12127,SG,4d5be85be7f75481267a1497,Soccer Field,poi,Point
12128,"[103.769469, 1.322282]",35295,12128,SG,4d5be8cb1ef2f04d5c1cefcd,Home (private),poi,Point
12129,"[103.865059, 1.363882]",35298,12129,SG,4d5bf4c8775f8cfaeeffafe0,Bar,poi,Point
12130,"[103.764303, 1.314505]",35303,12130,SG,4d5c1c889c31b60c1752b1ee,Video Game Store,poi,Point
12131,"[103.769469, 1.378539]",35305,12131,SG,4d5c3d4c5d15370416ff6fe7,Home (private),poi,Point
12132,"[103.914957, 1.396762]",35307,12132,SG,4d5c4bd61e43236a70381883,Bus Station,poi,Point
12133,"[103.769251, 1.315245]",35308,12133,SG,4d5c5067b9b2a1434078748c,Bus Station,poi,Point
12134,"[103.878404, 1.390984]",35309,12134,SG,4d5c56e2e7f754811c121997,College Quad,poi,Point
12135,"[103.79634, 1.431899]",35310,12135,SG,4d5c5757524fa35d5c664835,Bus Station,poi,Point
12136,"[103.852023, 1.300111]",35313,12136,SG,4d5c80d8775f8cfad103b7e0,College Classroom,poi,Point
12137,"[103.775255, 1.411454]",35315,12137,SG,4d5c89a9b9b2a1430b9d778c,Other Great Outdoors,poi,Point
12138,"[103.847537, 1.361747]",35334,12138,SG,4d5cc196775f8cfae9f2b9e0,Dog Run,poi,Point
12139,"[103.786737, 1.435313]",35346,12139,SG,4d5cd884524fa35daefc4d35,Government Building,poi,Point
12140,"[103.752113, 1.375308]",35347,12140,SG,4d5cd8cbb9b2a14376007b8c,College Classroom,poi,Point
12141,"[103.955752, 1.370335]",35353,12141,SG,4d5ce6b09ac9a0933e577594,Residential Building (Apartment / Condo),poi,Point
12142,"[103.850611, 1.331189]",35355,12142,SG,4d5cec26590b224b751ba66d,Home (private),poi,Point
12143,"[103.851406, 1.292546]",35367,12143,SG,4d5d0a2d9ac9a093d9ad7694,Asian Restaurant,poi,Point
12144,"[103.894136, 1.393036]",35378,12144,SG,4d5d23e69895b1f71ac0ec0f,Building,poi,Point
12145,"[103.74696, 1.349929]",35381,12145,SG,4d5d2cd03f92236acad3e61d,Residential Building (Apartment / Condo),poi,Point
12146,"[103.868574, 1.354886]",35383,12146,SG,4d5d3a0d775f8cfa5b81bfe0,Residential Building (Apartment / Condo),poi,Point
12147,"[103.966611, 1.358624]",35384,12147,SG,4d5d3cbc3f92236ad796e71d,Home (private),poi,Point
12148,"[103.85443, 1.30499]",35387,12148,SG,4d5d6eac9ac9a09352577b94,Hotel,poi,Point
12149,"[103.903476, 1.332114]",35394,12149,SG,4d5dbd636947224bbf18df70,Office,poi,Point
12150,"[103.844799, 1.336564]",35398,12150,SG,4d5dc2ff196ba0932d07fa55,Housing Development,poi,Point
12151,"[103.82691, 1.274974]",35403,12151,SG,4d5de1d01ee8721e8d0a8c21,Parking,poi,Point
12152,"[103.93062, 1.307274]",35404,12152,SG,4d5de8775b276dcbd126f3c5,Parking,poi,Point
12153,"[103.65896, 1.326188]",35405,12153,SG,4d5dec0f29ef236abda58659,Office,poi,Point
12154,"[103.901431, 1.331133]",35408,12154,SG,4d5dfaeb5b276dcb0c18f4c5,Chinese Restaurant,poi,Point
12155,"[103.818651, 1.251333]",35410,12155,SG,4d5dff9def378cfa46425ca6,Bus Station,poi,Point
12156,"[103.853063, 1.335699]",35414,12156,SG,4d5e06151ee8721ec4aa8d21,Ramen /  Noodle House,poi,Point
12157,"[103.837559, 1.301714]",35422,12157,SG,4d5e1f185c39b1f7acffe749,Boutique,poi,Point
12158,"[103.905883, 1.302502]",35426,12158,SG,4d5e24761939a35ddda205ee,Miscellaneous Shop,poi,Point
