geo_id,geo_positive
7739,[]
7740,[7031]
7741,[]
7742,"[1951, 3461, 4308, 4490, 5581, 5669, 6543, 6841, 7054, 7282, 9300, 10904, 11026, 11259, 11549, 11640, 15095]"
7743,[]
7744,[]
7745,[]
7746,"[4467, 4468, 4469, 4470, 4471, 4473, 4474, 4475, 4477, 4488, 4489, 4621, 7782, 8512, 9043, 9720, 10030, 10310, 10332, 10531, 10560, 11021, 11079, 11518, 11766, 11895, 12172, 12238, 12585, 12863, 13062, 13346, 13774, 13992, 14998, 14999]"
7747,[]
7748,"[2700, 3128, 4846, 4943, 5474, 5603, 5630, 7206, 7855, 7905, 9697, 10052, 10741, 12230, 12499, 13611, 14289, 14940]"
7749,[]
7750,[7271]
7751,"[3947, 5920, 12326]"
7752,[4534]
7753,"[580, 1425, 1817, 1931, 2373, 2427, 2446, 2846, 4224, 4349, 4480, 4838, 6178, 6665, 7214, 7774, 9597, 11452, 11583, 12077, 12204, 12643, 12888, 14455, 14768]"
7754,"[1556, 3056, 4339, 5177, 5204, 5655, 5859, 6602, 8990, 9187, 9242, 9353, 9490, 10456, 10702, 11358, 14438, 14706]"
7755,[13416]
7756,[]
7757,[]
7758,"[28, 12171]"
7759,"[9296, 9849]"
7760,[8240]
7761,[]
7762,"[10283, 14510]"
7763,[5113]
7764,[]
7765,"[7324, 9461]"
7766,[]
7767,"[8827, 9391, 10364]"
7768,"[3173, 4801, 13117, 13414]"
7769,"[239, 3268, 3779, 4352, 5559, 5562, 5975, 6395, 8933, 9193, 9617, 9895, 10044, 10312, 10837, 10858, 10953, 11991, 12298, 12331, 12580, 12646, 12732, 13419, 13920, 13926, 13927]"
7770,[]
7771,[7808]
7772,[]
7773,[5080]
7774,"[580, 1425, 1596, 1817, 1931, 2373, 2427, 2446, 2846, 4224, 4349, 4480, 4838, 5078, 6178, 6665, 7214, 7753, 9597, 11452, 11583, 12077, 12643, 12888, 14455]"
7775,"[5587, 6522, 7839, 12907, 13625, 15120]"
7776,[3243]
7777,"[65, 3829, 3928, 4291, 4539, 4929, 4973, 5238, 5523, 5937, 6392, 6487, 6600, 6604, 7076, 7077, 7384, 7912, 7995, 8015, 8063, 8425, 8965, 10450, 10889, 11124, 11571, 11901, 11983, 12066, 12673, 12692, 12889, 13047, 13200, 13201, 13230, 14196, 14460, 14870, 15018]"
7778,"[103, 830, 831, 835, 1675, 2191, 2674, 2697, 2849, 3074, 3156, 3309, 3358, 3743, 3838, 4023, 4122, 4125, 4283, 4388, 4633, 5418, 5551, 5700, 5723, 6128, 6149, 6460, 6507, 6866, 6871, 7237, 7294, 7553, 7555, 7834, 7918, 7940, 7987, 8080, 8089, 8103, 8437, 8998, 9188, 9313, 9380, 9386, 9566, 10298, 10315, 10484, 11145, 11293, 11545, 11829, 12449, 12731, 12825, 13566, 14088, 14277]"
7779,"[4439, 5981, 6488, 7188, 8471, 9271, 9616, 9626, 10598, 11846, 12327, 12840, 13751, 14387, 14407, 14682, 14848]"
7780,"[2772, 2841, 2999, 3433, 4410, 4429, 9724, 10313, 10424, 11070, 12629, 14368, 15006]"
7781,[]
7782,"[4467, 4468, 4469, 4470, 4471, 4473, 4474, 4475, 4477, 4488, 4489, 4621, 7746, 8512, 9043, 9720, 10030, 10310, 10332, 10531, 10560, 11021, 11079, 11518, 11766, 11895, 12172, 12238, 12585, 12863, 13062, 13346, 13774, 13992, 14998, 14999]"
7783,"[281, 4456, 5605]"
7784,"[1091, 2379, 5382, 6527, 7485, 10397, 12053, 12750]"
7785,[]
7786,"[251, 706, 1662, 2944, 3367, 4167, 4602, 4790, 5333, 5450, 5458, 5977, 6297, 8069, 8503, 8704, 9076, 9852, 10082, 10244, 10463, 10847, 11560, 12058, 12092, 12243, 13567, 14245, 14507]"
7787,[]
7788,[]
7789,"[347, 1544, 2537, 2757, 6980, 8654, 10146, 10148, 11304, 11805, 14041]"
7790,"[5413, 6358, 10530, 11893]"
7791,[2588]
7792,"[2866, 5989, 7515, 7943, 7974, 8009, 8421, 8494, 8623, 8625, 8918, 8934, 9036, 10934, 12038, 14345]"
7793,[]
7794,[]
7795,[14228]
7796,"[3231, 3714, 4756, 5173, 7658, 7939, 10976, 11123, 11563, 12920, 12979]"
7797,[6240]
7798,"[219, 285, 309, 537, 911, 935, 1154, 1205, 1208, 1222, 1361, 1451, 1520, 1705, 1798, 2334, 2688, 2733, 2966, 2981, 3180, 3266, 3373, 3704, 3780, 3887, 3991, 4069, 4073, 4176, 4182, 4528, 4651, 4672, 4702, 5183, 5305, 5491, 5779, 5959, 6105, 6188, 6203, 6207, 6357, 6390, 6612, 7629, 7649, 7906, 8666, 8711, 8958, 10308, 10881, 10900, 11323, 11598, 11718, 12227, 12761, 12785, 12898, 13641, 13759, 14615, 14665, 14674]"
7799,"[2212, 3049, 3531, 7909, 9196, 10316, 10524, 10528, 10548, 12369, 12509]"
7800,[472]
7801,[8113]
7802,"[2277, 2582, 3174, 3220, 4463, 5102, 6373, 6690, 7964, 8891, 9652, 10698, 10935, 12676, 12770, 14552, 15131]"
7803,[]
7804,[6667]
7805,"[2998, 3126, 6695, 7577, 10648, 11826, 12779]"
7806,[]
7807,"[1630, 3272, 5869, 6721, 11190, 11324, 11396, 13893]"
7808,[7771]
7809,"[1731, 1745, 3905, 5514, 8130, 9009, 12211, 12571, 13596, 13709]"
7810,[]
7811,[]
7812,[]
7813,"[6805, 13215]"
7814,"[713, 969, 3423, 4631, 6676, 9389]"
7815,[]
7816,"[1476, 4894, 7007, 9822, 9899, 12870]"
7817,[]
7818,"[2266, 3221, 7061, 7225, 7463, 8164, 8647, 9148, 9370, 10733, 10980, 13694, 14961]"
7819,[]
7820,[]
7821,"[106, 5480, 7827]"
7822,"[5645, 8946, 9186, 13332]"
7823,[]
7824,[]
7825,[]
7826,"[1237, 1556, 2422, 2508, 3894, 5859, 6962, 7365, 7564, 7580, 8542, 8698, 9345, 11267, 11358, 11695, 11696, 11711, 11745, 11748, 11759, 14706]"
7827,"[106, 5480, 7821]"
7828,[3075]
7829,"[29, 45, 5757, 11782]"
7830,"[2885, 6193, 6885, 8522, 9690, 9928, 9930, 10360, 12009, 12170, 13252, 14403]"
7831,"[264, 2102, 8753, 10501, 10692, 11072]"
7832,[]
7833,"[6630, 9489, 10887]"
7834,"[103, 830, 831, 835, 1675, 2191, 2674, 2697, 2849, 3074, 3156, 3309, 3358, 3743, 3838, 4023, 4122, 4125, 4283, 4388, 4633, 5418, 5551, 5700, 5723, 6128, 6149, 6460, 6507, 6866, 6871, 7237, 7294, 7553, 7555, 7778, 7918, 7940, 7987, 8080, 8089, 8103, 8437, 8998, 9188, 9313, 9380, 9386, 9566, 10298, 10315, 10484, 11145, 11293, 11545, 11829, 12449, 12731, 12825, 13566, 14088, 14277]"
7835,[]
7836,"[1269, 4834, 10430, 10951, 11492, 11501]"
7837,"[2947, 5512, 8265, 10607]"
7838,[12655]
7839,"[7775, 7992, 12907, 13625]"
7840,[7890]
7841,"[530, 9185, 12063, 13254, 13969]"
7842,"[1691, 2260, 2438, 2680, 4831, 7018, 8547, 9596, 12034, 12608, 13638]"
7843,"[180, 1676, 7668, 12358, 12799, 13077]"
7844,[]
7845,[]
7846,[3604]
7847,[3860]
7848,"[43, 328, 2019, 2629, 2903, 5435, 5583, 5957, 7272, 8254, 8742, 9282, 9769, 10665, 10819, 11316, 12791, 14728, 14756]"
7849,"[1105, 1302, 1780, 2061, 2711, 3391, 5247, 8156, 10184]"
7850,"[1802, 5933, 9563, 10451, 12383, 14985]"
7851,[]
7852,[9126]
7853,"[7456, 8339, 10194, 10339]"
7854,[31]
7855,"[2700, 4943, 5474, 5630, 6637, 7206, 7748, 9697, 10741, 11298, 11768, 12499, 13611, 14940]"
7856,"[253, 1158, 3346, 4930, 5404, 6581, 7361, 8239, 8275, 11559, 13628, 13892]"
7857,[]
7858,"[3371, 4851, 7508, 12810, 15132]"
7859,"[3850, 5849, 13978, 14434]"
7860,"[5840, 8477, 12153]"
7861,"[5651, 7955, 8343, 13100, 13622, 14825, 14941]"
7862,[5676]
7863,"[2015, 3349, 3452, 5666]"
7864,"[1693, 5576, 7164, 8375, 8957, 10314, 11510, 11993, 12321, 12538]"
7865,"[1827, 3111]"
7866,"[2970, 5228, 6364, 7430, 11274, 11305, 14954]"
7867,[]
7868,"[1338, 1871, 4159, 6617, 6880, 10920, 11245, 12974, 13474]"
7869,"[4248, 5275, 9135, 9216, 9562, 12162]"
7870,"[5832, 6584, 12894]"
7871,"[3637, 5916, 7901, 11470]"
7872,[]
7873,"[7285, 7958, 11803, 12387, 12603]"
7874,[10624]
7875,[]
7876,[]
7877,[]
7878,"[1164, 1940, 2184, 2953, 2954, 3022, 5104, 6402, 6745, 7293, 7330, 7332, 7438, 7666, 8302, 8569, 8818, 8828, 8987, 9097, 9167, 9653, 9859, 10230, 10300, 10362, 10651, 10816, 10966, 11385, 11487, 11591, 11694, 11791, 12259, 12408, 12530, 13209, 13216, 13315, 13768, 13841, 13882, 13951, 14116, 14117, 14118, 14454, 14643]"
7879,[]
7880,[]
7881,[]
7882,[]
7883,"[8531, 9530, 9992, 11673]"
7884,[]
7885,"[7968, 8001, 12330]"
7886,[]
7887,[]
7888,[]
7889,[]
7890,[7840]
7891,"[163, 7598]"
7892,[]
7893,[3138]
7894,"[8836, 9679, 10552]"
7895,"[2150, 2152, 10923]"
7896,[4316]
7897,"[5249, 5680, 11001, 11593, 12553, 14923]"
7898,[]
7899,[]
7900,[14732]
7901,"[3637, 5916, 7871, 10197, 11179, 11470]"
7902,[12983]
7903,[]
7904,"[290, 477, 765, 899, 939, 1368, 1733, 1964, 1985, 2154, 2329, 2331, 2518, 2634, 2689, 2804, 2806, 2909, 2938, 2991, 3207, 3615, 3781, 3948, 4735, 5495, 6180, 6223, 6502, 7990, 8025, 8621, 8924, 9472, 9642, 10540, 11084, 11153, 11333, 11668, 12856, 13098, 13599, 13940, 14074, 14253, 14292, 14790, 14906, 15065]"
7905,"[2700, 3128, 4943, 5474, 5603, 5630, 7206, 7748, 9697, 10741, 12499, 13611, 14289, 14940]"
7906,"[219, 309, 537, 911, 1208, 1361, 1705, 1798, 2334, 2688, 2966, 2981, 3180, 3266, 3373, 3780, 3887, 4073, 4176, 4182, 4528, 4651, 4672, 4702, 5174, 5183, 5491, 5779, 6105, 6188, 6203, 6207, 6357, 6390, 6612, 6668, 7629, 7649, 7798, 8666, 8676, 8711, 8958, 10228, 10881, 11323, 11598, 12227, 12761, 12785, 12898, 13641, 13713, 13759, 13994, 14615, 14625, 14665]"
7907,"[785, 1348, 3025]"
7908,"[10835, 14087, 14509]"
7909,"[2212, 2475, 3049, 3531, 3697, 7799, 9196, 10316, 10528, 10548, 10882, 11643, 12369, 12509]"
7910,"[1638, 10125]"
7911,"[1146, 2986, 4161, 5123, 6899, 7177, 10725, 13034]"
7912,"[65, 3829, 3928, 4291, 4539, 4929, 4973, 5238, 5523, 5937, 6392, 6487, 6600, 6604, 7076, 7077, 7384, 7777, 7995, 8015, 8063, 8425, 8651, 8965, 10450, 10799, 10889, 11124, 11571, 11901, 11983, 12066, 12673, 12692, 12889, 13047, 13200, 13201, 13230, 13672, 14196, 14460, 14870, 15018]"
7913,[10396]
7914,"[10839, 12088]"
7915,[]
7916,"[1234, 2946, 3203, 4350, 4962, 5250, 6678, 7353, 7368, 8563, 9687, 9880, 11081, 11164, 12443, 12510, 12660, 13943, 14903]"
7917,"[87, 5663]"
7918,"[103, 830, 831, 835, 1675, 2191, 2674, 2697, 2849, 3074, 3156, 3309, 3358, 3743, 3838, 4023, 4122, 4125, 4388, 4633, 5418, 5551, 5700, 6128, 6149, 6460, 6507, 6866, 6871, 7237, 7294, 7553, 7555, 7778, 7834, 7940, 7987, 8080, 8089, 8103, 8437, 8998, 9188, 9313, 9380, 9386, 9566, 10298, 10315, 10484, 11145, 11293, 11545, 11829, 12449, 12731, 12825, 13566, 14088, 14277]"
7919,[]
7920,[125]
7921,[]
7922,"[1636, 10842, 13087, 14119]"
7923,[]
7924,[]
7925,[]
7926,[]
7927,[]
7928,"[4175, 4924, 9719, 13167, 14225]"
7929,[4247]
7930,[5770]
7931,[8495]
7932,"[975, 14760]"
7933,"[9636, 11181]"
7934,[1455]
7935,[12965]
7936,"[492, 1037, 1828, 2199, 2233, 2776, 3597, 3989, 4028, 4789, 4799, 5469, 5565, 6594, 10542, 11322]"
7937,"[1013, 12346]"
7938,[]
7939,"[3231, 3714, 4756, 5173, 7658, 7796, 10976, 11123, 11563, 12920, 12979]"
7940,"[103, 830, 831, 835, 1675, 2191, 2674, 2697, 2849, 3074, 3156, 3309, 3358, 3743, 3838, 4023, 4122, 4125, 4283, 4388, 4633, 5418, 5551, 5700, 5723, 6128, 6149, 6460, 6507, 6866, 6871, 7237, 7294, 7553, 7555, 7778, 7834, 7918, 7987, 8080, 8089, 8103, 8437, 8998, 9188, 9313, 9380, 9386, 9566, 10298, 10315, 10484, 11145, 11293, 11545, 11829, 12449, 12731, 12825, 13566, 14088, 14277]"
7941,[]
7942,[]
7943,"[1311, 2866, 5989, 7515, 7792, 8009, 8421, 8494, 8623, 8625, 8918, 8934, 9036, 9037, 10934, 12038, 13580, 14345]"
7944,[]
7945,[]
7946,"[3864, 5917, 9747]"
7947,"[6194, 7367]"
7948,"[1616, 3010, 7194, 13102, 13902]"
7949,"[4115, 4705, 8959]"
7950,"[12470, 12945]"
7951,[]
7952,"[4585, 13525]"
7953,[8150]
7954,"[4964, 5064, 5809, 8414, 10022, 10151, 11907, 13142, 13342, 13343, 14192, 14741, 14958]"
7955,"[5651, 7861, 8343, 13622, 14825, 14941]"
7956,[5971]
7957,"[1386, 1498, 1754, 3990, 4227, 4650, 4997, 5558, 7278, 12157, 15143]"
7958,"[7285, 7873, 11803, 12387, 12603]"
7959,"[11786, 12638]"
7960,[]
7961,[]
7962,[]
7963,"[7704, 9178, 10855, 13958]"
7964,"[3220, 4463, 5102, 6686, 7802, 8032, 9615, 10698, 12676, 12770, 14552, 15131]"
7965,"[1460, 10601, 12964, 14421]"
7966,"[1256, 1339, 1468, 1720, 1871, 2824, 2897, 3227, 3448, 3611, 4479, 4818, 4837, 4844, 4938, 5031, 5352, 5427, 5471, 5626, 5837, 6092, 6464, 6814, 6850, 6942, 6975, 7243, 7348, 7493, 7636, 8064, 8411, 8909, 9025, 9174, 9294, 9359, 9444, 10545, 10596, 10849, 11106, 11308, 12529, 13522, 13925, 14815, 15072]"
7967,"[3939, 4006, 5129, 11986]"
7968,"[7885, 8001, 12330]"
7969,"[568, 7970]"
7970,"[568, 7969]"
7971,[2118]
7972,"[5827, 8490, 11312, 11647, 12187, 12651]"
7973,[]
7974,"[2866, 5989, 7792, 8009, 8421, 8494, 8623, 8625, 8918, 12038, 14345]"
7975,[716]
7976,"[6662, 7421]"
7977,[]
7978,[1848]
7979,[]
7980,[]
7981,"[9157, 9544, 12605, 12991]"
7982,"[7075, 12133, 14269]"
7983,"[4011, 4647, 5178, 6213, 6563, 6586, 7038, 8660, 9970, 11244, 12147, 12641, 14477]"
7984,[13617]
7985,[]
7986,"[2942, 4738, 5760, 6038, 6412, 6987, 7023, 7162, 8544, 9505, 11096, 11987, 12930]"
7987,"[103, 830, 831, 835, 1675, 2191, 2674, 2697, 2849, 3074, 3156, 3309, 3358, 3743, 3838, 4023, 4122, 4125, 4283, 4388, 4633, 5418, 5551, 5700, 5723, 6128, 6149, 6460, 6507, 6866, 6871, 7237, 7294, 7553, 7555, 7778, 7834, 7918, 7940, 8080, 8089, 8103, 8437, 8998, 9188, 9313, 9380, 9386, 9566, 10298, 10315, 10484, 11145, 11293, 11545, 11829, 12449, 12731, 12825, 13566, 14088, 14277]"
7988,"[2069, 2101]"
7989,[]
7990,"[290, 477, 765, 899, 939, 1368, 1733, 1964, 1985, 2154, 2329, 2331, 2518, 2634, 2689, 2804, 2806, 2909, 2938, 2991, 3207, 3615, 3948, 5495, 6180, 6223, 6502, 7904, 8025, 8621, 8924, 9472, 9642, 10540, 11084, 11153, 11333, 11668, 12856, 13098, 13599, 13940, 14074, 14253, 14790, 14906, 15065]"
7991,"[297, 448, 660, 1682, 2380, 2576, 2617, 4185, 4265, 4732, 5781, 7699, 9906, 10034, 10307, 12062, 13697, 13739, 13825, 13976, 14252, 14385, 14498, 14642]"
7992,"[7839, 10085]"
7993,[5873]
7994,[]
7995,"[65, 3829, 3928, 4291, 4539, 4929, 4973, 5238, 5523, 5937, 6392, 6487, 6600, 6604, 7076, 7077, 7384, 7777, 7912, 8015, 8063, 8425, 8651, 8965, 10450, 10799, 10889, 11124, 11571, 11901, 11983, 12066, 12673, 12692, 12889, 13047, 13200, 13201, 13230, 13672, 14196, 14460, 14870, 15018]"
7996,[]
7997,[6808]
7998,[]
7999,[]
8000,[]
8001,"[7885, 7968]"
8002,[]
8003,[]
8004,"[1628, 2533, 2982, 2990, 3133, 3259, 3821, 4021, 7235, 8747, 10979, 12539, 13887]"
8005,[]
8006,[]
8007,"[2258, 5836]"
8008,"[179, 2951, 5415, 8570, 9040, 9200, 9608, 10001, 10879, 12811, 13422, 14135, 14489]"
8009,"[1311, 2866, 5989, 7515, 7792, 7943, 7974, 8421, 8494, 8623, 8625, 8918, 8934, 9036, 9037, 10934, 12038, 13580, 14345]"
8010,[10854]
8011,"[254, 255, 275, 325, 915, 1089, 1378, 1421, 1713, 2179, 2922, 3418, 3585, 9811]"
8012,"[202, 1867, 1904, 1976, 2254, 3933, 5291, 7711, 14526]"
8013,[]
8014,[7425]
8015,"[65, 3829, 3928, 4291, 4539, 4929, 4973, 5238, 5523, 5937, 6392, 6487, 6600, 6604, 7076, 7077, 7384, 7777, 7912, 7995, 8063, 8425, 8651, 8965, 10450, 10799, 10889, 11124, 11571, 11901, 11983, 12066, 12673, 12692, 12889, 13047, 13200, 13201, 13230, 13672, 14196, 14460, 14870, 15018]"
8016,[6071]
8017,"[32, 718, 768, 797, 1410, 1863, 2501, 2975, 3033, 3188, 4061, 4356, 5536, 5659, 6704, 8055, 8346, 10403, 10543, 10759, 10933, 11412, 11859, 12095, 12485, 12961, 13085, 13290, 13322, 13746, 13854, 14467, 14506, 14826, 15097, 15117]"
8018,"[64, 1099, 2062, 2712, 3190, 3416, 4169, 4658, 5850, 6020, 6032, 6320, 6391, 6611, 6632, 6633, 6883, 6995, 7651, 8051, 8174, 8178, 8225, 8636, 8682, 8903, 9381, 10455, 10566, 10876, 10974, 11392, 11523, 12037, 12081, 12237, 12480, 12733, 12768, 13440, 13683, 13743, 14175, 14476, 14497, 14871]"
8019,"[5892, 5948]"
8020,"[7319, 11783, 13162, 13630]"
8021,[]
8022,"[1589, 4100, 7600, 9698]"
8023,[]
8024,[]
8025,"[290, 477, 765, 899, 939, 1368, 1733, 1882, 1964, 1985, 2154, 2329, 2331, 2518, 2634, 2689, 2804, 2909, 2938, 2991, 3207, 3615, 3948, 6180, 6223, 6502, 7904, 7990, 8621, 8924, 9472, 9642, 10540, 11153, 11333, 11668, 12856, 13599, 13902, 13940, 14074, 14790, 14906, 15065]"
8026,[]
8027,"[509, 551, 3159, 6760, 6905, 7693, 8761, 10414, 13712]"
8028,[11697]
8029,"[1504, 2709, 4955, 5038, 7574, 8927, 11289, 11738, 12142, 14010]"
8030,[5705]
8031,"[92, 2226, 3295, 4036, 4619, 7094, 8681, 9742, 14266, 14953, 15013]"
8032,"[3220, 6686, 7013, 7964, 9615, 10698, 12620, 12676]"
8033,"[3745, 6346, 6517, 7350, 9299]"
8034,"[4523, 14294]"
8035,[]
8036,"[11097, 11221]"
8037,"[6043, 9087, 9312, 9919, 11630, 12335]"
8038,[11429]
8039,[13135]
8040,"[2313, 4867, 5840, 8477]"
8041,"[1876, 2920, 3241, 4360, 4638, 5665, 7521, 10477, 11186, 11214, 13284, 13636, 15014]"
8042,[12149]
8043,"[420, 2083, 2274, 2529, 3068, 3089, 4126, 5239, 5347, 6051, 10575, 12545]"
8044,[]
8045,[]
8046,"[8047, 8098, 8099, 8100]"
8047,"[8046, 8098, 8099, 8100]"
8048,"[6340, 14209, 14897]"
8049,"[4624, 4854]"
8050,[]
8051,"[64, 1099, 2062, 2712, 3190, 3416, 4169, 4658, 5850, 6020, 6032, 6320, 6391, 6611, 6632, 6633, 6883, 6995, 7651, 8018, 8174, 8178, 8225, 8636, 8682, 8903, 9381, 10455, 10566, 10876, 10974, 11392, 11523, 12037, 12081, 12237, 12480, 12733, 12768, 13440, 13683, 13743, 14175, 14476, 14497, 14871]"
8052,[]
8053,[]
8054,"[5105, 6218, 12051]"
8055,"[32, 718, 768, 797, 1410, 1604, 1863, 2501, 3033, 3188, 4061, 4356, 5536, 5659, 6704, 8017, 8346, 10403, 10543, 10759, 10933, 11402, 11412, 11859, 12095, 12485, 12689, 12961, 13085, 13290, 13322, 13746, 13854, 14467, 14506, 14826, 15097, 15117]"
8056,[]
8057,[]
8058,[]
8059,"[6090, 11147]"
8060,[]
8061,[]
8062,"[5151, 7265, 13872]"
8063,"[65, 3829, 3928, 4291, 4539, 4929, 4973, 5238, 5523, 5937, 6392, 6487, 6600, 6604, 7076, 7077, 7384, 7777, 7912, 7995, 8015, 8425, 8651, 8965, 10450, 10799, 10889, 11124, 11571, 11901, 11983, 12066, 12673, 12692, 12889, 13047, 13200, 13201, 13230, 13672, 14196, 14460, 14870, 15018]"
8064,"[1256, 1339, 1468, 1720, 1871, 2824, 2897, 3227, 3448, 3611, 4479, 4818, 4837, 4844, 4938, 5031, 5352, 5427, 5471, 5626, 5837, 6092, 6464, 6814, 6850, 6942, 6975, 7243, 7348, 7493, 7636, 7966, 8411, 8909, 9025, 9294, 9359, 9444, 10545, 10596, 10849, 11106, 11308, 12529, 13522, 13925, 14815, 15072]"
8065,"[118, 2732, 3570, 4038, 4171, 5424, 5579, 5808, 6657, 6801, 8075, 8218, 9637, 10214, 11797, 12017, 12700, 13572, 13740, 14673, 14880]"
8066,[]
8067,[5362]
8068,[]
8069,"[2944, 4790, 5450, 5458, 5977, 7786, 8503, 8704, 9158, 9852, 10082, 10244, 10847, 12058, 12243, 13567, 14245]"
8070,[]
8071,[]
8072,[]
8073,[]
8074,"[3646, 3997, 4712, 5109, 5154, 7335, 7528, 9275, 13780]"
8075,"[118, 2732, 3570, 4038, 4171, 5579, 5808, 6657, 6801, 8065, 8218, 9637, 10214, 11797, 12017, 12700, 13572, 13740, 14673, 14880]"
8076,[]
8077,[]
8078,"[669, 8352]"
8079,"[1647, 1994, 14334]"
8080,"[103, 830, 831, 835, 1675, 2191, 2674, 2697, 2849, 3074, 3156, 3309, 3358, 3743, 4023, 4122, 4125, 4388, 4633, 5418, 5551, 5700, 6149, 6460, 6507, 6866, 6871, 7294, 7778, 7834, 7918, 7940, 7987, 8089, 8103, 8437, 8998, 9188, 9313, 9380, 9386, 9566, 10315, 10484, 11145, 11293, 11545, 11829, 12449, 12731, 12825, 13566, 14088]"
8081,[]
8082,"[10620, 11665, 11790]"
8083,[]
8084,"[10626, 13973]"
8085,"[7648, 13610]"
8086,[]
8087,"[6771, 14874]"
8088,[]
8089,"[103, 830, 831, 835, 1675, 2191, 2674, 2697, 2849, 3074, 3156, 3309, 3358, 3743, 3838, 4023, 4122, 4125, 4283, 4388, 4633, 5418, 5551, 5700, 5723, 6128, 6149, 6460, 6507, 6866, 6871, 7237, 7294, 7553, 7555, 7778, 7834, 7918, 7940, 7987, 8080, 8103, 8437, 8998, 9188, 9313, 9380, 9386, 9566, 10298, 10315, 10484, 11145, 11293, 11545, 11829, 12449, 12731, 12825, 13566, 14088, 14277]"
8090,"[1363, 3085, 8602, 10357, 10954, 11030]"
8091,[]
8092,"[861, 6406]"
8093,[]
8094,"[1268, 3078, 7379, 8715]"
8095,[8400]
8096,[]
8097,[]
8098,"[8046, 8047, 8099, 8100]"
8099,"[8046, 8047, 8098, 8100]"
8100,"[8046, 8047, 8098, 8099]"
8101,[]
8102,"[3883, 8624, 10592, 11488, 13855]"
8103,"[103, 830, 831, 835, 1675, 2191, 2674, 2697, 2849, 3074, 3156, 3309, 3358, 3743, 3838, 4023, 4122, 4125, 4283, 4388, 4633, 5418, 5551, 5700, 5723, 6128, 6149, 6460, 6507, 6866, 6871, 7237, 7294, 7553, 7555, 7778, 7834, 7918, 7940, 7987, 8080, 8089, 8437, 8998, 9188, 9313, 9380, 9386, 9566, 10298, 10315, 10484, 11145, 11293, 11545, 11829, 12449, 12731, 12825, 13566, 14088, 14277]"
8104,"[51, 251, 706, 936, 1662, 1915, 2457, 2704, 2944, 3323, 3335, 3367, 3612, 4167, 4737, 4964, 5064, 5333, 5458, 5502, 5809, 5854, 5977, 6297, 6306, 7560, 7583, 7619, 8414, 8561, 8633, 8688, 9062, 9076, 9396, 9699, 10022, 10132, 10151, 10463, 10847, 11089, 11340, 11560, 11899, 11907, 12092, 12270, 12347, 12462, 12604, 12871, 13142, 13342, 13343, 13583, 14130, 14192, 14245, 14759, 14958, 14960, 14966, 15152]"
8105,[]
8106,[]
8107,[8432]
8108,[15081]
8109,[14008]
8110,[]
8111,[]
8112,"[11059, 11240, 13293]"
8113,[7801]
8114,"[11059, 11240, 13293]"
8115,[]
8116,[]
8117,"[2930, 3248, 4091, 8396, 8925]"
8118,"[3042, 4592]"
8119,[12169]
8120,[]
8121,[]
8122,[]
8123,[14892]
8124,"[7344, 12362, 13037, 13193]"
8125,"[2727, 3914, 4628, 5307, 10145]"
8126,[9591]
8127,"[3969, 8780]"
8128,[]
8129,"[5207, 6345, 6586, 7080, 9804, 11226, 11244, 11474]"
8130,"[1731, 1745, 3905, 5514, 7809, 9009, 12211, 12571, 13709]"
8131,[10717]
8132,"[1442, 4669, 4670, 8917, 9654, 11036, 11674]"
8133,"[3660, 3661, 3662, 4579, 5580, 8135, 9243, 11056, 13707]"
8134,"[2813, 6520]"
8135,"[3660, 3661, 3662, 8133, 9243, 11056, 13707]"
8136,"[8571, 10134, 11645, 12587]"
8137,[9830]
8138,[]
8139,"[11076, 13199, 14496]"
8140,"[2514, 10123, 12536]"
8141,[]
8142,"[1461, 7354, 9766, 13496]"
8143,"[602, 2218, 8424, 10086, 11938, 12357, 14424]"
8144,[]
8145,"[1539, 2784, 3161, 3703, 3776, 8985, 9132, 9488, 13579]"
8146,"[12373, 14974, 15113]"
8147,[]
8148,[]
8149,[7460]
8150,[7953]
8151,[]
8152,[12581]
8153,[]
8154,"[885, 1308, 3426, 4918, 6253, 6431, 9521]"
8155,[11236]
8156,"[1105, 1302, 1780, 2061, 2711, 3391, 5247, 7849, 10184]"
8157,"[2724, 4016, 6131, 6756, 8635, 9264, 9510, 9701, 9743, 9825, 9986, 10019, 10083, 10447, 10454, 10634, 10744, 10783, 10943, 11058, 11100, 11553, 12071, 12123, 12274, 12307, 12459, 12694, 13222, 13528, 13691]"
8158,[]
8159,"[5232, 5944, 6315, 6857, 7684, 10499, 13668]"
8160,"[1666, 3959, 5662, 6069, 10731, 13438, 13624]"
8161,"[1360, 2018, 3134, 4601, 5880, 6545, 6608, 7289, 7398, 7459, 9239, 10325, 12039, 14113]"
8162,"[382, 8163, 8259]"
8163,"[382, 8162, 8259]"
8164,"[2266, 3221, 7061, 7225, 7463, 7818, 8647, 9019, 9148, 9370, 10519, 10722, 10733, 13694, 14961]"
8165,[6844]
8166,[]
8167,"[1883, 8348, 15022]"
8168,[]
8169,"[140, 1781, 4173, 6030, 6177, 6465, 6651, 8937, 9262, 9801, 10643, 10939, 12003, 12178, 12336, 12923, 13005, 13248, 13472, 13786, 13787, 14693]"
8170,"[6698, 8788, 9851, 14061]"
8171,"[119, 585, 1078, 2672, 4341, 5039, 5142, 5727, 6934, 8266, 11027, 13651, 14082, 14129, 14197, 14216]"
8172,[]
