,coordinates,geo_id,geo_id_washed,poi_country,poi_id,poi_type,traffic_type,type
9465,"[-74.015864, 40.715424]",14818,9465,US,4b5b0ccef964a520dce028e3,Library,poi,Point
9466,"[-73.98739, 40.729156]",14819,9466,US,4b5b0deef964a52018e128e3,Library,poi,Point
9467,"[-73.914543, 40.871056]",14825,9467,US,4b5b1c66f964a520d6e328e3,Breakfast Spot,poi,Point
9468,"[-73.972583, 40.795768]",14826,9468,US,4b5b2086f964a52008e528e3,Gym,poi,Point
9469,"[-73.991101, 40.751058]",14827,9469,US,4b5b23bef964a52003e628e3,Coffee Shop,poi,Point
9470,"[-73.982174, 40.674145]",14833,9470,US,4b5b2970f964a520a6e728e3,Bank,poi,Point
9471,"[-73.887534, 40.737149]",14836,9471,US,4b5b2f71f964a52080e928e3,Gym,poi,Point
9472,"[-73.737388, 40.667325]",14839,9472,US,4b5b34e8f964a5202ceb28e3,Caribbean Restaurant,poi,Point
9473,"[-73.970733, 40.756035]",14847,9473,US,4b5b43e5f964a520b0ef28e3,Fast Food Restaurant,poi,Point
9474,"[-73.977126, 40.739441]",14849,9474,US,4b5b4c0cf964a52089f228e3,Home (private),poi,Point
9475,"[-73.827267, 40.616428]",14855,9475,US,4b5b579bf964a52014f628e3,Park,poi,Point
9476,"[-74.108209, 40.6301]",14857,9476,US,4b5b58dbf964a52088f628e3,Italian Restaurant,poi,Point
9477,"[-73.957184, 40.799863]",14858,9477,US,4b5b5918f964a52099f628e3,Playground,poi,Point
9478,"[-73.948786, 40.797302]",14860,9478,US,4b5b59f3f964a520e1f628e3,Fried Chicken Joint,poi,Point
9479,"[-74.003063, 40.73147]",14864,9479,US,4b5b5cfdf964a520e9f728e3,Music Store,poi,Point
9480,"[-73.947687, 40.632812]",14866,9480,US,4b5b5d39f964a52000f828e3,Subway,poi,Point
9481,"[-73.914576, 40.753222]",14868,9481,US,4b5b6323f964a520eaf928e3,Music Store,poi,Point
9482,"[-73.982283, 40.747483]",14870,9482,US,4b5b64aaf964a5206dfa28e3,Donut Shop,poi,Point
9483,"[-73.948465, 40.678383]",14871,9483,US,4b5b654af964a520aefa28e3,Train Station,poi,Point
9484,"[-73.983597, 40.739238]",14873,9484,US,4b5b6bd4f964a520ccfc28e3,Drugstore / Pharmacy,poi,Point
9485,"[-73.996149, 40.718939]",14874,9485,US,4b5b6cdaf964a52012fd28e3,Sandwich Place,poi,Point
9486,"[-73.973702, 40.752808]",14876,9486,US,4b5b6d6bf964a52037fd28e3,Hardware Store,poi,Point
9487,"[-73.995726, 40.738781]",14880,9487,US,4b5b7109f964a52061fe28e3,Deli / Bodega,poi,Point
9488,"[-73.987749, 40.71916]",14881,9488,US,4b5b716ff964a52083fe28e3,Candy Store,poi,Point
9489,"[-73.967584, 40.710759]",14887,9489,US,4b5b7a6ef964a520440129e3,Pizza Place,poi,Point
9490,"[-73.869603, 40.734332]",14891,9490,US,4b5b82d7f964a520a80329e3,Clothing Store,poi,Point
9491,"[-73.994475, 40.694864]",14893,9491,US,4b5b84eff964a5203c0429e3,Ice Cream Shop,poi,Point
9492,"[-74.006082, 40.638842]",14897,9492,US,4b5b88edf964a520540529e3,Malaysian Restaurant,poi,Point
9493,"[-73.822232, 40.583263]",14900,9493,US,4b5b8ed1f964a520ed0629e3,Bar,poi,Point
9494,"[-73.924773, 40.866472]",14903,9494,US,4b5b9070f964a520760729e3,Caf��,poi,Point
9495,"[-73.96909, 40.761069]",14904,9495,US,4b5b9139f964a520a60729e3,Spa / Massage,poi,Point
9496,"[-73.919621, 40.758375]",14906,9496,US,4b5b92edf964a520230829e3,South American Restaurant,poi,Point
9497,"[-74.0037, 40.719009]",14909,9497,US,4b5b94a6f964a520a60829e3,Theater,poi,Point
9498,"[-73.954687, 40.690427]",14910,9498,US,4b5b981bf964a520900929e3,Grocery Store,poi,Point
9499,"[-73.998007, 40.714703]",14912,9499,US,4b5b993ff964a520ee0929e3,Malaysian Restaurant,poi,Point
9500,"[-73.966597, 40.804348]",14913,9500,US,4b5b9b17f964a520720a29e3,Subway,poi,Point
9501,"[-73.790404, 40.726395]",14914,9501,US,4b5b9bd0f964a520aa0a29e3,Bar,poi,Point
9502,"[-73.877478, 40.877374]",14915,9502,US,4b5b9ebbf964a5207d0b29e3,Park,poi,Point
9503,"[-73.943138, 40.82325]",14916,9503,US,4b5b9f3ff964a5209c0b29e3,Drugstore / Pharmacy,poi,Point
9504,"[-74.164839, 40.576021]",14917,9504,US,4b5b9fc8f964a520ca0b29e3,Pizza Place,poi,Point
9505,"[-74.165565, 40.626873]",14919,9505,US,4b5ba2d0f964a520a90c29e3,Burger Joint,poi,Point
9506,"[-73.785473, 40.740008]",14920,9506,US,4b5bad97f964a520800f29e3,Department Store,poi,Point
9507,"[-73.77712, 40.744322]",14921,9507,US,4b5bafcff964a520051029e3,Grocery Store,poi,Point
9508,"[-73.979, 40.678574]",14922,9508,US,4b5bb232f964a520951029e3,Italian Restaurant,poi,Point
9509,"[-73.979247, 40.784863]",14923,9509,US,4b5bb23ef964a520991029e3,Paper / Office Supplies Store,poi,Point
9510,"[-73.985554, 40.738549]",14927,9510,US,4b5bbca6f964a520451329e3,Hotel Bar,poi,Point
9511,"[-73.912373, 40.766545]",14933,9511,US,4b5bd63af964a520051929e3,Hookah Bar,poi,Point
9512,"[-73.882895, 40.755647]",14935,9512,US,4b5be788f964a5209d1c29e3,Latin American Restaurant,poi,Point
9513,"[-73.93589, 40.697428]",14937,9513,US,4b5be8eff964a520d21c29e3,Music Venue,poi,Point
9514,"[-73.83222, 40.715213]",14943,9514,US,4b5c54b9f964a520452b29e3,Bagel Shop,poi,Point
9515,"[-73.952408, 40.590111]",14944,9515,US,4b5c54f4f964a520512b29e3,Grocery Store,poi,Point
9516,"[-73.963245, 40.769069]",14945,9516,US,4b5c5b25f964a520362c29e3,Diner,poi,Point
9517,"[-73.949952, 40.682055]",14948,9517,US,4b5c6571f964a520ef2d29e3,Caf�,poi,Point
9518,"[-73.951651, 40.810272]",14951,9518,US,4b5c6c04f964a520172f29e3,Sporting Goods Shop,poi,Point
9519,"[-74.109271, 40.630078]",14953,9519,US,4b5c7446f964a520ab3029e3,Gym,poi,Point
9520,"[-73.753789, 40.679067]",14954,9520,US,4b5c74d7f964a520c33029e3,Caribbean Restaurant,poi,Point
9521,"[-74.106099, 40.630409]",14959,9521,US,4b5c7f38f964a520c53229e3,Coffee Shop,poi,Point
9522,"[-73.976054, 40.776219]",14963,9522,US,4b5c8a98f964a520723529e3,Subway,poi,Point
9523,"[-73.836443, 40.771586]",14966,9523,US,4b5c8c80f964a520ea3529e3,Movie Theater,poi,Point
9524,"[-74.003, 40.723332]",14968,9524,US,4b5c8d5cf964a5202c3629e3,Optical Shop,poi,Point
9525,"[-73.977508, 40.684482]",14970,9525,US,4b5c922bf964a520353729e3,Fast Food Restaurant,poi,Point
9526,"[-73.95258, 40.780734]",14973,9526,US,4b5c9582f964a520073829e3,Italian Restaurant,poi,Point
9527,"[-73.890813, 40.748989]",14975,9527,US,4b5c978ff964a520933829e3,Diner,poi,Point
9528,"[-74.107825, 40.572551]",14978,9528,US,4b5c9f60f964a520773a29e3,Mexican Restaurant,poi,Point
9529,"[-73.795567, 40.761649]",14980,9529,US,4b5ca1a0f964a520fc3a29e3,General Entertainment,poi,Point
9530,"[-73.927366, 40.697837]",14984,9530,US,4b5ca9dcf964a520f83c29e3,Subway,poi,Point
9531,"[-73.998524, 40.71701]",14986,9531,US,4b5cae76f964a520203e29e3,Grocery Store,poi,Point
9532,"[-73.965898, 40.805364]",14987,9532,US,4b5caf22f964a520483e29e3,Bookstore,poi,Point
9533,"[-74.075317, 40.631672]",14989,9533,US,4b5cb461f964a520813f29e3,Subway,poi,Point
9534,"[-73.954798, 40.610248]",14993,9534,US,4b5cba16f964a520d64029e3,Mediterranean Restaurant,poi,Point
9535,"[-73.998099, 40.724962]",14995,9535,US,4b5cc08af964a520344229e3,Jewelry Store,poi,Point
9536,"[-73.786909, 40.758]",14996,9536,US,4b5cc491f964a5200b4329e3,Greek Restaurant,poi,Point
9537,"[-73.987932, 40.690298]",15000,9537,US,4b5cceabf964a520074529e3,Diner,poi,Point
9538,"[-73.91959, 40.701567]",15001,9538,US,4b5ccef0f964a520104529e3,Latin American Restaurant,poi,Point
9539,"[-73.956546, 40.778013]",15002,9539,US,4b5cd51cf964a520454629e3,Drugstore / Pharmacy,poi,Point
9540,"[-73.94803, 40.712622]",15003,9540,US,4b5cd6a9f964a5209b4629e3,Gym / Fitness Center,poi,Point
9541,"[-73.964393, 40.620475]",15006,9541,US,4b5ce1aef964a520124929e3,Grocery Store,poi,Point
9542,"[-73.809124, 40.763281]",15007,9542,US,4b5ce4cef964a520b44929e3,Grocery Store,poi,Point
9543,"[-74.026917, 40.63368]",15008,9543,US,4b5ce5e5f964a520e44929e3,Fast Food Restaurant,poi,Point
9544,"[-73.940298, 40.591355]",15009,9544,US,4b5ce6a7f964a520144a29e3,Chinese Restaurant,poi,Point
9545,"[-73.919492, 40.766222]",15011,9545,US,4b5cec7bf964a520054b29e3,Drugstore / Pharmacy,poi,Point
9546,"[-73.796118, 40.701816]",15012,9546,US,4b5cece8f964a520144b29e3,University,poi,Point
9547,"[-73.991626, 40.744508]",15013,9547,US,4b5cef38f964a520754b29e3,Deli / Bodega,poi,Point
9548,"[-74.00385, 40.651471]",15015,9548,US,4b5cff55f964a520424e29e3,Mexican Restaurant,poi,Point
9549,"[-73.94959, 40.650784]",15017,9549,US,4b5d272ef964a520c15429e3,Subway,poi,Point
9550,"[-73.977213, 40.764291]",15018,9550,US,4b5d2b79f964a520665529e3,Subway,poi,Point
9551,"[-74.004635, 40.715727]",15019,9551,US,4b5d9155f964a520d06129e3,Government Building,poi,Point
9552,"[-73.990455, 40.747132]",15022,9552,US,4b5d9c2df964a520626329e3,Office,poi,Point
9553,"[-73.928483, 40.693085]",15024,9553,US,4b5d9f0df964a520d06329e3,Subway,poi,Point
9554,"[-73.919291, 40.742932]",15025,9554,US,4b5da3ecf964a520b36429e3,Cocktail Bar,poi,Point
9555,"[-73.98991, 40.758603]",15029,9555,US,4b5db4dbf964a520c26729e3,Performing Arts Venue,poi,Point
9556,"[-73.98486, 40.76003]",15031,9556,US,4b5dbce0f964a520336929e3,Office,poi,Point
9557,"[-73.74444, 40.729145]",15033,9557,US,4b5dbe93f964a520906929e3,Fast Food Restaurant,poi,Point
9558,"[-73.962321, 40.607274]",15039,9558,US,4b5dd960f964a520916f29e3,Gym,poi,Point
9559,"[-73.980974, 40.752027]",15041,9559,US,4b5dddfef964a520e07029e3,Office,poi,Point
9560,"[-73.979757, 40.677568]",15043,9560,US,4b5de173f964a520c67129e3,Sushi Restaurant,poi,Point
9561,"[-73.973197, 40.792938]",15044,9561,US,4b5de8fdf964a520147329e3,Pizza Place,poi,Point
9562,"[-74.005607, 40.720051]",15046,9562,US,4b5dec3cf964a520f77329e3,Sandwich Place,poi,Point
9563,"[-74.01073, 40.708312]",15049,9563,US,4b5df26cf964a5206a7529e3,Coffee Shop,poi,Point
9564,"[-73.917878, 40.840083]",15052,9564,US,4b5dfb12f964a520507729e3,Subway,poi,Point
9565,"[-73.991878, 40.756408]",15053,9565,US,4b5dfd59f964a520d37729e3,Juice Bar,poi,Point
9566,"[-73.977513, 40.75306]",15055,9566,US,4b5e0b0ff964a520ae7a29e3,Dessert Shop,poi,Point
9567,"[-73.982656, 40.738699]",15056,9567,US,4b5e0b12f964a520b07a29e3,University,poi,Point
9568,"[-73.910995, 40.874292]",15058,9568,US,4b5e0e1ff964a520357b29e3,Train Station,poi,Point
9569,"[-73.931559, 40.694974]",15060,9569,US,4b5e11c4f964a520e97b29e3,Laundry Service,poi,Point
9570,"[-73.987598, 40.741112]",15061,9570,US,4b5e125cf964a520097c29e3,Office,poi,Point
9571,"[-73.986171, 40.669002]",15067,9571,US,4b5e1ab7f964a520d57d29e3,Gym,poi,Point
9572,"[-73.976011, 40.74989]",15068,9572,US,4b5e210df964a520397f29e3,Office,poi,Point
9573,"[-73.992552, 40.697538]",15069,9573,US,4b5e2280f964a520917f29e3,Deli / Bodega,poi,Point
9574,"[-74.090767, 40.620956]",15078,9574,US,4b5e3bd3f964a520398529e3,University,poi,Point
9575,"[-73.903319, 40.745545]",15079,9575,US,4b5e3f3af964a520f88529e3,Sandwich Place,poi,Point
9576,"[-73.996267, 40.730478]",15080,9576,US,4b5e3f63f964a520018629e3,College Academic Building,poi,Point
9577,"[-73.908842, 40.873858]",15081,9577,US,4b5e451cf964a520f58629e3,American Restaurant,poi,Point
9578,"[-73.947827, 40.779113]",15083,9578,US,4b5e495cf964a520ce8729e3,Building,poi,Point
9579,"[-73.987161, 40.687505]",15084,9579,US,4b5e4c9df964a520648829e3,Deli / Bodega,poi,Point
9580,"[-73.993479, 40.74711]",15086,9580,US,4b5e5125f964a520488929e3,Coffee Shop,poi,Point
9581,"[-73.95801, 40.713349]",15089,9581,US,4b5e8425f964a5206a9129e3,Cosmetics Shop,poi,Point
9582,"[-74.014419, 40.708037]",15090,9582,US,4b5e8cacf964a520519229e3,Gym,poi,Point
9583,"[-74.012836, 40.702477]",15091,9583,US,4b5ea8a4f964a520319529e3,Office,poi,Point
9584,"[-73.740706, 40.775017]",15092,9584,US,4b5edec9f964a520bd9b29e3,Train Station,poi,Point
9585,"[-73.966235, 40.804664]",15095,9585,US,4b5efa2af964a520bba029e3,Vegetarian / Vegan Restaurant,poi,Point
9586,"[-73.978162, 40.754152]",15097,9586,US,4b5f001bf964a520a2a129e3,Office,poi,Point
9587,"[-73.976566, 40.753959]",15098,9587,US,4b5f0221f964a520fea129e3,Coffee Shop,poi,Point
9588,"[-73.984033, 40.756235]",15100,9588,US,4b5f0c92f964a520c7a329e3,Office,poi,Point
9589,"[-73.956294, 40.65051]",15101,9589,US,4b5f1844f964a520c6a529e3,Post Office,poi,Point
9590,"[-73.835549, 40.786813]",15102,9590,US,4b5f1aeff964a52057a629e3,Mall,poi,Point
9591,"[-73.983867, 40.757255]",15103,9591,US,4b5f1d23f964a520d1a629e3,Hotel Bar,poi,Point
9592,"[-74.008498, 40.724803]",15104,9592,US,4b5f202df964a5208fa729e3,Office,poi,Point
9593,"[-73.985187, 40.767706]",15106,9593,US,4b5f225bf964a52022a829e3,Salon / Barbershop,poi,Point
9594,"[-73.993306, 40.740689]",15107,9594,US,4b5f248bf964a520c0a829e3,Doctor's Office,poi,Point
9595,"[-73.803726, 40.721943]",15108,9595,US,4b5f2617f964a52023a929e3,Fried Chicken Joint,poi,Point
9596,"[-74.14692, 40.625218]",15109,9596,US,4b5f274ef964a52070a929e3,Diner,poi,Point
9597,"[-73.987177, 40.754052]",15111,9597,US,4b5f2903f964a520f5a929e3,Deli / Bodega,poi,Point
9598,"[-73.769374, 40.759773]",15115,9598,US,4b5f2e58f964a52080ab29e3,Pool Hall,poi,Point
9599,"[-74.111129, 40.571247]",15116,9599,US,4b5f2ff9f964a520e1ab29e3,Pizza Place,poi,Point
9600,"[-73.977449, 40.749744]",15120,9600,US,4b5f33f5f964a52004ad29e3,Chinese Restaurant,poi,Point
9601,"[-73.9612, 40.80625]",15121,9601,US,4b5f3548f964a5205cad29e3,College Academic Building,poi,Point
9602,"[-73.992274, 40.758901]",15125,9602,US,4b5f3f33f964a520c8af29e3,Coffee Shop,poi,Point
9603,"[-73.985244, 40.759573]",15126,9603,US,4b5f42a1f964a52094b029e3,Coffee Shop,poi,Point
9604,"[-74.004044, 40.708708]",15127,9604,US,4b5f42f1f964a520a2b029e3,Diner,poi,Point
9605,"[-73.983069, 40.760908]",15128,9605,US,4b5f457df964a52037b129e3,Steakhouse,poi,Point
9606,"[-73.945799, 40.790614]",15136,9606,US,4b5f535af964a52024b429e3,Fast Food Restaurant,poi,Point
9607,"[-73.887729, 40.837286]",15140,9607,US,4b5f5879f964a52051b529e3,Subway,poi,Point
9608,"[-73.940698, 40.840069]",15141,9608,US,4b5f5f5af964a520abb629e3,Hospital,poi,Point
9609,"[-73.779287, 40.778527]",15143,9609,US,4b5f6481f964a520b9b729e3,Burger Joint,poi,Point
9610,"[-73.843725, 40.680475]",15144,9610,US,4b5f653df964a520e0b729e3,Subway,poi,Point
9611,"[-73.84578, 40.783721]",15146,9611,US,4b5f680ff964a52086b829e3,Grocery Store,poi,Point
9612,"[-73.809141, 40.738697]",15147,9612,US,4b5f69e0f964a520ebb829e3,Restaurant,poi,Point
9613,"[-73.84284, 40.67427]",15149,9613,US,4b5f6efcf964a52007ba29e3,Gas Station / Garage,poi,Point
9614,"[-74.016373, 40.706132]",15152,9614,US,4b5f74c8f964a5206bbb29e3,Building,poi,Point
9615,"[-73.990449, 40.743778]",15156,9615,US,4b5f7f20f964a520c9bd29e3,Hotel,poi,Point
9616,"[-73.98044, 40.760971]",15158,9616,US,4b5f8355f964a520d4be29e3,Office,poi,Point
9617,"[-73.992561, 40.742876]",15163,9617,US,4b5f8cb2f964a520ffc029e3,Drugstore / Pharmacy,poi,Point
9618,"[-73.858162, 40.709147]",15165,9618,US,4b5f9d6bf964a520bec429e3,Hardware Store,poi,Point
9619,"[-73.971757, 40.754]",15166,9619,US,4b5fa2ecf964a520bac529e3,Financial or Legal Service,poi,Point
9620,"[-73.819848, 40.76529]",15168,9620,US,4b5fb175f964a52081c829e3,Coffee Shop,poi,Point
9621,"[-73.984538, 40.605899]",15171,9621,US,4b5fbcf0f964a520b2ca29e3,Drugstore / Pharmacy,poi,Point
9622,"[-73.920972, 40.766746]",15172,9622,US,4b5fc5b6f964a5203ccc29e3,Bank,poi,Point
9623,"[-73.908215, 40.656157]",15175,9623,US,4b5fd95cf964a520b2ce29e3,Wings Joint,poi,Point
9624,"[-73.936508, 40.824348]",15178,9624,US,4b6038aef964a5209dda29e3,Subway,poi,Point
9625,"[-73.934492, 40.749973]",15179,9625,US,4b603cbbf964a52057db29e3,Train Station,poi,Point
9626,"[-73.96542, 40.585816]",15180,9626,US,4b604228f964a52050dc29e3,Hospital,poi,Point
9627,"[-74.009833, 40.708125]",15184,9627,US,4b605625f964a52059e029e3,Office,poi,Point
9628,"[-73.807719, 40.700959]",15188,9628,US,4b606711f964a520dfe329e3,Subway,poi,Point
9629,"[-74.008627, 40.748005]",15197,9629,US,4b607313f964a5209be629e3,Gym,poi,Point
9630,"[-73.992538, 40.724732]",15199,9630,US,4b607824f964a520d8e729e3,Yoga Studio,poi,Point
9631,"[-73.988337, 40.739492]",15200,9631,US,4b60799ef964a52037e829e3,Tech Startup,poi,Point
9632,"[-73.840742, 40.883085]",15201,9632,US,4b6079acf964a5203ee829e3,High School,poi,Point
9633,"[-73.830068, 40.709206]",15203,9633,US,4b607f48f964a520cbe929e3,Bagel Shop,poi,Point
9634,"[-73.932684, 40.856781]",15204,9634,US,4b607f5cf964a520d2e929e3,Deli / Bodega,poi,Point
9635,"[-74.008469, 40.710541]",15209,9635,US,4b608d93f964a52047ed29e3,Deli / Bodega,poi,Point
9636,"[-73.872622, 40.754287]",15210,9636,US,4b609034f964a520e0ed29e3,Grocery Store,poi,Point
9637,"[-73.869581, 40.749143]",15211,9637,US,4b609138f964a5200cee29e3,Subway,poi,Point
9638,"[-73.958142, 40.815348]",15213,9638,US,4b609383f964a5206cee29e3,Burger Joint,poi,Point
9639,"[-73.979691, 40.754651]",15214,9639,US,4b6093d4f964a52081ee29e3,Office,poi,Point
9640,"[-74.005252, 40.728624]",15216,9640,US,4b609666f964a520f9ee29e3,Mexican Restaurant,poi,Point
9641,"[-73.824571, 40.661763]",15221,9641,US,4b609a18f964a520a7ef29e3,Airport Tram,poi,Point
9642,"[-73.854429, 40.711174]",15223,9642,US,4b609fcbf964a520eaf029e3,Fast Food Restaurant,poi,Point
9643,"[-73.713442, 40.727202]",15226,9643,US,4b60a34af964a520adf129e3,Paper / Office Supplies Store,poi,Point
9644,"[-73.912327, 40.762887]",15227,9644,US,4b60a7bcf964a5208af229e3,Grocery Store,poi,Point
9645,"[-73.854432, 40.872507]",15229,9645,US,4b60aaa3f964a5200bf329e3,Diner,poi,Point
9646,"[-74.004963, 40.725953]",15230,9646,US,4b60acd3f964a5207cf329e3,Salon / Barbershop,poi,Point
9647,"[-74.12415, 40.612829]",15231,9647,US,4b60ad00f964a52084f329e3,Bank,poi,Point
9648,"[-74.114027, 40.628806]",15234,9648,US,4b60b274f964a52093f429e3,Candy Store,poi,Point
9649,"[-73.895148, 40.726103]",15235,9649,US,4b60b7e5f964a520b7f529e3,Pizza Place,poi,Point
9650,"[-73.825913, 40.745453]",15236,9650,US,4b60b955f964a52004f629e3,Drugstore / Pharmacy,poi,Point
9651,"[-74.075969, 40.635838]",15238,9651,US,4b60c328f964a520e6f729e3,Gas Station / Garage,poi,Point
9652,"[-74.008664, 40.719649]",15239,9652,US,4b60c708f964a520d0f829e3,Japanese Restaurant,poi,Point
9653,"[-73.907022, 40.741544]",15245,9653,US,4b60d376f964a520dafb29e3,Paper / Office Supplies Store,poi,Point
9654,"[-73.966355, 40.764649]",15250,9654,US,4b60d6c7f964a520bafc29e3,Subway,poi,Point
9655,"[-73.995159, 40.739731]",15251,9655,US,4b60d7bcf964a5200bfd29e3,Sporting Goods Shop,poi,Point
9656,"[-73.97881, 40.647154]",15255,9656,US,4b60e34bf964a520daff29e3,Gym,poi,Point
9657,"[-73.896747, 40.706018]",15256,9657,US,4b60e501f964a52030002ae3,Subway,poi,Point
9658,"[-73.968463, 40.75533]",15257,9658,US,4b60e6c6f964a52087002ae3,Pub,poi,Point
9659,"[-73.979832, 40.765796]",15261,9659,US,4b60fac8f964a52066042ae3,French Restaurant,poi,Point
9660,"[-73.98888, 40.731226]",15262,9660,US,4b61052df964a52066062ae3,Home (private),poi,Point
9661,"[-73.951464, 40.797088]",15263,9661,US,4b61265af964a520370b2ae3,Other Great Outdoors,poi,Point
9662,"[-73.974359, 40.751435]",15265,9662,US,4b613bcff964a520a80d2ae3,Office,poi,Point
9663,"[-73.90887, 40.662638]",15269,9663,US,4b61a925f964a520231c2ae3,Train,poi,Point
9664,"[-73.959854, 40.687309]",15273,9664,US,4b61b328f964a520bb1d2ae3,Caf�,poi,Point
9665,"[-73.889337, 40.834227]",15274,9665,US,4b61b852f964a520ae1e2ae3,Office,poi,Point
9666,"[-73.845189, 40.744148]",15275,9666,US,4b61bc17f964a520731f2ae3,Theater,poi,Point
9667,"[-73.970947, 40.751408]",15278,9667,US,4b61c759f964a5203a222ae3,Steakhouse,poi,Point
9668,"[-73.992606, 40.75362]",15279,9668,US,4b61c9e6f964a520ef222ae3,Sandwich Place,poi,Point
9669,"[-73.962923, 40.760203]",15280,9669,US,4b61ca16f964a520f4222ae3,Gym,poi,Point
9670,"[-73.984515, 40.720012]",15285,9670,US,4b61cec9f964a52023242ae3,Caf��,poi,Point
9671,"[-74.001709, 40.70709]",15289,9671,US,4b61d830f964a52088262ae3,Wine Shop,poi,Point
9672,"[-73.986937, 40.754181]",15290,9672,US,4b61db21f964a52060272ae3,Drugstore / Pharmacy,poi,Point
9673,"[-73.974385, 40.762334]",15291,9673,US,4b61db45f964a52066272ae3,Clothing Store,poi,Point
9674,"[-73.98986, 40.752021]",15292,9674,US,4b61dce3f964a520d3272ae3,Salon / Barbershop,poi,Point
9675,"[-74.134884, 40.626298]",15299,9675,US,4b61f314f964a520012d2ae3,Grocery Store,poi,Point
9676,"[-73.991798, 40.740867]",15300,9676,US,4b61f328f964a520082d2ae3,Coffee Shop,poi,Point
9677,"[-73.997461, 40.735363]",15301,9677,US,4b61f415f964a520402d2ae3,College Academic Building,poi,Point
9678,"[-74.011476, 40.706421]",15302,9678,US,4b61faa6f964a520af2e2ae3,Deli / Bodega,poi,Point
9679,"[-73.992544, 40.730251]",15306,9679,US,4b620704f964a52054312ae3,Clothing Store,poi,Point
9680,"[-73.97578, 40.760569]",15308,9680,US,4b620bdcf964a52055322ae3,Boutique,poi,Point
9681,"[-73.790912, 40.726045]",15312,9681,US,4b6214e1f964a52059342ae3,Sandwich Place,poi,Point
9682,"[-74.129877, 40.626186]",15314,9682,US,4b6215f0f964a5209b342ae3,New American Restaurant,poi,Point
9683,"[-73.973392, 40.761086]",15316,9683,US,4b621764f964a520d1342ae3,Electronics Store,poi,Point
9684,"[-73.989812, 40.739916]",15318,9684,US,4b621da9f964a5207b362ae3,Office,poi,Point
9685,"[-73.977886, 40.757455]",15319,9685,US,4b622088f964a52043372ae3,American Restaurant,poi,Point
9686,"[-73.995368, 40.679625]",15320,9686,US,4b622453f964a52028382ae3,General College & University,poi,Point
9687,"[-73.9719, 40.762539]",15321,9687,US,4b6225edf964a52086382ae3,Gym / Fitness Center,poi,Point
9688,"[-73.84045, 40.662734]",15322,9688,US,4b622630f964a52092382ae3,Pizza Place,poi,Point
9689,"[-73.970523, 40.756179]",15325,9689,US,4b622932f964a52053392ae3,Taco Place,poi,Point
9690,"[-74.006208, 40.706409]",15329,9690,US,4b622fd7f964a520eb3a2ae3,Bakery,poi,Point
9691,"[-73.961351, 40.776049]",15332,9691,US,4b62342ef964a520023c2ae3,Embassy / Consulate,poi,Point
9692,"[-73.992131, 40.742637]",15334,9692,US,4b6234d9f964a520333c2ae3,Martial Arts Dojo,poi,Point
9693,"[-73.877137, 40.737528]",15335,9693,US,4b62355ef964a520523c2ae3,Pizza Place,poi,Point
9694,"[-73.816388, 40.700227]",15341,9694,US,4b625fb4f964a520df442ae3,Hospital,poi,Point
9695,"[-73.976405, 40.765259]",15342,9695,US,4b6269d1f964a52096462ae3,Deli / Bodega,poi,Point
9696,"[-74.101539, 40.589221]",15344,9696,US,4b627ce3f964a5206b492ae3,Bar,poi,Point
9697,"[-73.939319, 40.848197]",15345,9697,US,4b62d9f3f964a52085552ae3,Subway,poi,Point
9698,"[-73.980044, 40.758963]",15346,9698,US,4b62e1b6f964a5201e572ae3,Restaurant,poi,Point
9699,"[-73.890405, 40.819658]",15348,9699,US,4b62f2d2f964a5203d5a2ae3,Neighborhood,poi,Point
9700,"[-74.001117, 40.757108]",15349,9700,US,4b62f569f964a520cb5a2ae3,Coffee Shop,poi,Point
9701,"[-74.030409, 40.62495]",15355,9701,US,4b63116ff964a520c8602ae3,Caf�,poi,Point
9702,"[-73.993043, 40.661856]",15359,9702,US,4b631ab4f964a52048632ae3,Bakery,poi,Point
9703,"[-74.006566, 40.709257]",15362,9703,US,4b632037f964a520e7642ae3,Chinese Restaurant,poi,Point
9704,"[-74.014743, 40.630553]",15363,9704,US,4b6321baf964a52059652ae3,Greek Restaurant,poi,Point
9705,"[-73.928476, 40.633261]",15369,9705,US,4b632af4f964a520c9672ae3,Fried Chicken Joint,poi,Point
9706,"[-74.228911, 40.530208]",15373,9706,US,4b633143f964a52083692ae3,American Restaurant,poi,Point
9707,"[-74.005186, 40.733329]",15375,9707,US,4b633305f964a520156a2ae3,Spa / Massage,poi,Point
9708,"[-73.985146, 40.761539]",15380,9708,US,4b63389ef964a520986b2ae3,Italian Restaurant,poi,Point
9709,"[-74.007168, 40.72908]",15381,9709,US,4b63399bf964a520d86b2ae3,Record Shop,poi,Point
9710,"[-73.986908, 40.759425]",15383,9710,US,4b633df2f964a520fd6c2ae3,Pizza Place,poi,Point
9711,"[-73.960927, 40.808312]",15386,9711,US,4b634bd1f964a52073702ae3,Coffee Shop,poi,Point
9712,"[-73.966654, 40.761581]",15392,9712,US,4b635b6af964a5203b742ae3,Bank,poi,Point
9713,"[-73.983109, 40.767648]",15394,9713,US,4b6363e0f964a52069762ae3,Office,poi,Point
9714,"[-73.99737, 40.724657]",15397,9714,US,4b636f50f964a52097792ae3,Cosmetics Shop,poi,Point
9715,"[-73.962246, 40.661611]",15398,9715,US,4b636f5df964a5209d792ae3,Subway,poi,Point
